Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast5,HomeTeamGoalScoredLast5,HomeTeamGoalConcededLast5,HomeTeamShotTargetLast5,HomeTeamRedLast5,AwayTeamPointLast5,AwayTeamGoalScoredLast5,AwayTeamGoalConcededLast5,AwayTeamShotTargetLast5,AwayTeamRedLast5,HomeTeamPointH2HLast5,HomeTeamGoalScoredH2HLast5,HomeTeamGoalConcededH2HLast5,HomeTeamShotTargetH2HLast5,HomeTeamRedH2HLast5,AwayTeamPointH2HLast5,AwayTeamGoalScoredH2HLast5,AwayTeamGoalConcededH2HLast5,AwayTeamShotTargetH2HLast5,AwayTeamRedH2HLast5,FTR_Prediction
2023-05-20,Nottingham,Arsenal,1,0,H,2,3,0,0,7,12,11,19,0,7,9,11,26,0,0,0,5,2,0,3,5,0,10,0,H
2023-05-21,West Ham,Leeds,3,1,H,9,3,0,0,3,5,11,16,0,2,6,11,17,1,7,10,10,26,0,7,10,10,26,0,H
2023-05-21,Brighton,Southampton,3,1,H,8,1,0,0,9,12,9,27,0,1,7,13,17,0,7,9,7,22,0,4,7,9,22,0,H
2023-05-21,Man City,Chelsea,1,0,H,2,6,0,0,15,14,3,35,0,4,7,10,21,0,15,5,0,23,0,0,0,5,4,0,H
2023-05-22,Newcastle,Leicester,0,0,D,4,1,0,0,10,13,7,32,0,5,8,12,30,0,9,7,10,25,0,6,10,7,16,0,H
2023-05-24,Brighton,Man City,1,1,D,7,4,0,0,9,9,10,27,0,15,11,2,28,0,0,3,17,14,0,15,17,3,42,0,A
2023-05-25,Man United,Chelsea,4,1,H,9,5,0,0,9,4,2,29,0,4,6,9,25,0,5,5,5,16,0,5,5,5,26,0,H
2023-05-28,Arsenal,Wolves,5,0,H,8,0,0,0,6,6,9,23,0,7,4,9,12,0,15,8,2,18,2,0,2,8,14,0,H
2023-05-28,Aston Villa,Brighton,2,1,H,5,4,0,0,7,4,4,14,0,7,9,11,28,0,15,10,1,20,0,0,1,10,8,0,H
2023-05-28,Brentford,Man City,1,0,H,4,3,0,0,12,9,3,24,0,13,10,2,23,0,3,2,7,16,0,12,7,2,26,0,A
2023-05-28,Chelsea,Newcastle,1,1,D,5,4,0,0,4,7,11,26,0,8,9,6,28,0,12,8,1,20,0,3,1,8,9,0,H
2023-05-28,Crystal Palace,Nottingham,1,1,D,4,4,0,0,7,8,8,22,0,10,11,8,16,0,0,0,1,0,0,3,1,0,2,0,H
2023-05-28,Everton,Bournemouth,1,0,H,6,2,0,0,5,9,11,25,0,6,6,7,17,0,4,6,11,16,1,10,11,6,31,1,A
2023-05-28,Leeds,Tottenham,1,4,A,2,7,0,0,2,6,12,18,1,4,8,11,27,0,0,5,16,25,1,15,16,5,38,0,A
2023-05-28,Leicester,West Ham,2,1,H,4,3,0,0,3,6,11,23,0,6,7,10,23,0,5,8,12,12,2,8,12,8,26,0,A
2023-05-28,Man United,Fulham,2,1,H,8,3,0,0,9,7,3,32,0,7,10,8,19,0,11,11,6,40,0,2,6,11,24,1,H
2023-05-28,Southampton,Liverpool,4,4,D,10,8,0,0,0,5,13,12,0,13,10,4,22,0,0,3,15,15,0,15,15,3,29,0,A
