Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast15,HomeTeamGoalScoredLast15,HomeTeamGoalConcededLast15,HomeTeamShotTargetLast15,HomeTeamRedLast15,AwayTeamPointLast15,AwayTeamGoalScoredLast15,AwayTeamGoalConcededLast15,AwayTeamShotTargetLast15,AwayTeamRedLast15,HomeTeamPointH2HLast5,HomeTeamGoalScoredH2HLast5,HomeTeamGoalConcededH2HLast5,HomeTeamShotTargetH2HLast5,HomeTeamRedH2HLast5,AwayTeamPointH2HLast5,AwayTeamGoalScoredH2HLast5,AwayTeamGoalConcededH2HLast5,AwayTeamShotTargetH2HLast5,AwayTeamRedH2HLast5,FTR_Prediction
2023-05-20,Nottingham,Arsenal,1,0,H,2,3,0,0,10,19,32,46,0,30,37,24,76,0,0,0,5,2,0,3,5,0,10,0,A
2023-05-21,West Ham,Leeds,3,1,H,9,3,0,0,18,20,26,54,0,12,18,35,58,1,7,10,10,26,0,7,10,10,26,0,H
2023-05-21,Brighton,Southampton,3,1,H,8,1,0,0,24,29,22,99,0,9,14,28,51,0,7,9,7,22,0,4,7,9,22,0,H
2023-05-21,Man City,Chelsea,1,0,H,2,6,0,0,40,39,11,93,0,14,14,20,63,0,15,5,0,23,0,0,0,5,4,0,H
2023-05-22,Newcastle,Leicester,0,0,D,4,1,0,0,29,33,20,85,1,9,17,30,62,2,9,7,10,25,0,6,10,7,16,0,H
2023-05-24,Brighton,Man City,1,1,D,7,4,0,0,26,31,22,100,0,43,40,10,90,0,0,3,17,14,0,15,17,3,42,0,A
2023-05-25,Man United,Chelsea,4,1,H,9,5,0,0,27,18,15,88,0,13,14,21,66,0,5,5,5,16,0,5,5,5,26,0,H
2023-05-28,Arsenal,Wolves,5,0,H,8,0,0,0,30,36,22,78,0,18,14,22,53,1,15,8,2,18,2,0,2,8,14,0,H
2023-05-28,Aston Villa,Brighton,2,1,H,5,4,0,0,30,23,11,56,0,27,32,22,100,0,15,10,1,20,0,0,1,10,8,0,A
2023-05-28,Brentford,Man City,1,0,H,4,3,0,0,22,21,17,66,1,41,38,10,85,0,3,2,7,16,0,12,7,2,26,0,A
2023-05-28,Chelsea,Newcastle,1,1,D,5,4,0,0,12,14,24,67,0,29,32,19,82,1,12,8,1,20,0,3,1,8,9,0,A
2023-05-28,Crystal Palace,Nottingham,1,1,D,4,4,0,0,19,19,18,54,1,13,20,30,47,0,0,0,1,0,0,3,1,0,2,0,H
2023-05-28,Everton,Bournemouth,1,0,H,6,2,0,0,15,17,27,72,2,21,17,26,57,0,4,6,11,16,1,10,11,6,31,1,H
2023-05-28,Leeds,Tottenham,1,4,A,2,7,0,0,12,19,36,55,1,18,25,31,72,1,0,5,16,25,1,15,16,5,38,0,A
2023-05-28,Leicester,West Ham,2,1,H,4,3,0,0,7,13,29,56,2,20,22,26,61,0,5,8,12,12,2,8,12,8,26,0,A
2023-05-28,Man United,Fulham,2,1,H,8,3,0,0,29,20,14,90,0,20,22,21,53,0,11,11,6,40,0,2,6,11,24,1,H
2023-05-28,Southampton,Liverpool,4,4,D,10,8,0,0,9,14,29,50,0,31,33,15,74,0,0,3,15,15,0,15,15,3,29,0,A
