Date,HomeTeam,AwayTeam,FTR,HomeTeamShotTargetLast20,HomeTeamRatingLast20,AwayTeamShotTargetLast20,AwayTeamRatingLast20,HomeTeamWin%H2HLast10,AwayTeamWin%H2HLast10
2019-12-26,Aston Villa,Norwich,H,88,8.4,81,6.9,70,20
2019-12-26,Bournemouth,Arsenal,D,65,10.3,82,12.1,12.5,75
2019-12-26,Chelsea,Southampton,A,117,19.4,85,11.9,70,10
2019-12-26,Crystal Palace,West Ham,H,68,13,99,12.4,20,50
2019-12-26,Everton,Burnley,H,86,11.2,76,15.3,44.44444444,55.55555556
2019-12-26,Sheffield United,Watford,D,70,18.3,65,8.5,66.66666667,0
2019-12-26,Man United,Newcastle,H,120,15.7,70,17.2,50,30
2019-12-26,Leicester,Liverpool,A,101,24,127,31.8,20,70
2019-12-27,Wolves,Man City,H,81,18.5,142,23.2,30,50
2019-12-28,Brighton,Bournemouth,H,79,10.5,67,9.8,0,50
2019-12-28,Newcastle,Everton,A,67,16.2,88,13.5,10,80
2019-12-28,Southampton,Crystal Palace,D,83,13.8,67,14.9,70,30
2019-12-28,Watford,Aston Villa,H,60,9.3,90,10.2,50,25
2019-12-28,Norwich,Tottenham,D,81,5.8,85,17.9,20,50
2019-12-28,West Ham,Leicester,A,97,10.7,96,21.9,30,40
2019-12-28,Burnley,Man United,A,70,14.1,123,17.3,11.11111111,55.55555556
2019-12-29,Arsenal,Chelsea,A,80,12.3,117,17.6,10,60
2019-12-29,Liverpool,Wolves,H,130,31.8,87,19.9,62.5,12.5
2019-12-29,Man City,Sheffield United,H,138,20.5,72,18.2,50,0
2020-01-01,Brighton,Chelsea,D,84,12.6,116,18.9,0,100
2020-01-01,Burnley,Aston Villa,A,67,12.6,90,9.8,20,20
2020-01-01,Newcastle,Leicester,A,68,14.6,101,23,30,60
2020-01-01,Southampton,Tottenham,H,87,14.1,90,17.7,10,70
2020-01-01,Watford,Wolves,H,63,11.2,83,18.2,50,50
2020-01-01,Man City,Everton,H,138,22.1,92,15.1,50,10
2020-01-01,Norwich,Crystal Palace,D,81,6.4,65,14.7,14.28571429,42.85714286
2020-01-01,West Ham,Bournemouth,H,90,9.6,67,9.1,25,37.5
2020-01-01,Arsenal,Man United,H,80,10.4,117,18.8,20,40
2020-01-02,Liverpool,Sheffield United,H,121,32,67,16.5,66.66666667,0
2020-01-10,Sheffield United,West Ham,H,66,15.3,91,11.2,33.33333333,33.33333333
2020-01-11,Crystal Palace,Arsenal,D,66,14.3,82,12.6,10,60
2020-01-11,Chelsea,Burnley,H,114,18.1,64,11.4,70,10
2020-01-11,Everton,Brighton,H,91,14.2,86,12.5,50,25
2020-01-11,Leicester,Southampton,A,110,24,87,15.7,50,20
2020-01-11,Man United,Norwich,H,116,17.2,80,6.6,70,30
2020-01-11,Wolves,Newcastle,D,85,16.6,68,13.7,12.5,25
2020-01-11,Tottenham,Liverpool,A,88,15.7,124,32,10,50
2020-01-12,Bournemouth,Watford,A,66,7.8,63,13.9,12.5,12.5
2020-01-12,Aston Villa,Man City,A,92,11.4,136,22.7,10,80
2020-01-18,Watford,Tottenham,D,67,15.6,90,14.7,10,60
2020-01-18,Arsenal,Sheffield United,D,77,12,66,16.6,33.33333333,66.66666667
2020-01-18,Brighton,Aston Villa,D,84,11.3,86,11,0,100
2020-01-18,Man City,Crystal Palace,D,138,24,65,14,80,10
2020-01-18,Norwich,Bournemouth,H,75,6.1,63,7.1,33.33333333,33.33333333
2020-01-18,Southampton,Wolves,A,94,17.9,87,16.2,50,25
2020-01-18,West Ham,Everton,D,90,10.4,95,15.6,30,50
2020-01-18,Newcastle,Chelsea,H,66,13.1,117,19.4,30,60
2020-01-19,Burnley,Leicester,H,61,10.2,112,21.8,25,50
2020-01-19,Liverpool,Man United,H,124,32.2,120,18.7,10,50
2020-01-21,Aston Villa,Watford,H,86,10.3,66,16,20,60
2020-01-21,Bournemouth,Brighton,H,59,5.9,83,11.4,33.33333333,33.33333333
2020-01-21,Crystal Palace,Southampton,A,65,13.6,95,16.2,30,60
2020-01-21,Everton,Newcastle,D,97,15.8,65,15.2,80,10
2020-01-21,Sheffield United,Man City,A,67,16.5,139,22.6,0,66.66666667
2020-01-21,Chelsea,Arsenal,D,113,17.5,78,12.2,60,10
2020-01-22,Leicester,West Ham,H,118,19.6,93,10,50,20
2020-01-22,Tottenham,Norwich,H,93,14,75,8.2,50,20
2020-01-22,Man United,Burnley,A,121,17.4,62,12.3,60,10
2020-01-23,Wolves,Liverpool,A,89,17.7,123,32.2,11.11111111,66.66666667
2020-01-29,West Ham,Liverpool,A,85,9.2,124,32.4,30,60
2020-02-01,Leicester,Chelsea,D,121,20.5,116,16.6,10,60
2020-02-01,Bournemouth,Aston Villa,H,60,8.5,89,12.9,66.66666667,33.33333333
2020-02-01,Crystal Palace,Sheffield United,A,60,12.2,66,14.8,0,100
2020-02-01,Liverpool,Southampton,H,122,32.4,99,18.1,60,10
2020-02-01,Newcastle,Norwich,D,62,14.5,74,8,40,40
2020-02-01,Watford,Everton,A,65,14.4,99,15.2,20,50
2020-02-01,West Ham,Brighton,D,81,7.8,89,10.3,0,75
2020-02-01,Man United,Wolves,D,120,15.7,87,16.3,60,20
2020-02-02,Burnley,Arsenal,D,62,14.1,72,11.8,0,88.88888889
2020-02-02,Tottenham,Man City,H,87,16.1,138,23.7,30,50
2020-02-08,Everton,Crystal Palace,H,99,17.3,57,11,40,10
2020-02-08,Brighton,Watford,D,90,10.3,60,13.7,50,25
2020-02-09,Sheffield United,Bournemouth,H,65,16.6,60,10.3,0,0
2020-02-14,Wolves,Leicester,D,86,15.6,122,19.6,25,25
2020-02-15,Southampton,Burnley,A,96,16.7,63,14,25,50
2020-02-15,Norwich,Liverpool,A,75,7.8,122,32.6,0,80
2020-02-16,Aston Villa,Tottenham,A,89,11.4,85,17.3,10,80
2020-02-16,Arsenal,Newcastle,H,70,11.9,66,14.6,90,10
2020-02-17,Chelsea,Man United,A,113,16,120,15.4,30,30
2020-02-19,Man City,West Ham,H,135,21.5,86,8.3,70,20
2020-09-12,Fulham,Arsenal,A,79,6.1,71,13.5,10,60
2020-09-12,Crystal Palace,Southampton,H,55,9.9,92,15.4,30,60
2020-09-12,Liverpool,Leeds,H,125,32.6,96,9.9,50,25
2020-09-12,West Ham,Newcastle,A,80,7.2,64,12.9,30,60
2020-09-13,West Brom,Leicester,A,63,11.3,118,18.5,25,50
2020-09-13,Tottenham,Everton,A,91,19.2,104,18.9,60,0
2020-09-14,Brighton,Chelsea,A,89,10.2,112,14.1,0,75
2020-09-14,Sheffield United,Wolves,A,70,18,85,15.2,0,0
2020-09-19,Everton,West Brom,H,100,20.7,57,10.4,40,10
2020-09-19,Leeds,Fulham,H,95,8.7,77,5.4,33.33333333,50
2020-09-19,Man United,Crystal Palace,A,120,16.8,55,11.7,70,10
2020-09-19,Arsenal,West Ham,H,72,15.6,77,6.7,70,10
2020-09-20,Southampton,Tottenham,A,91,14.3,92,17.4,20,60
2020-09-20,Newcastle,Brighton,A,66,14.9,91,9.2,0,50
2020-09-20,Chelsea,Liverpool,A,107,15.7,127,32.8,20,30
2020-09-20,Leicester,Burnley,H,120,19.5,63,15.5,44.44444444,33.33333333
2020-09-21,Aston Villa,Sheffield United,H,84,10.7,70,16.5,33.33333333,33.33333333
2020-09-21,Wolves,Man City,A,87,16.4,131,22.6,30,50
2020-09-26,Brighton,Man United,A,91,11.1,120,15.7,50,50
2020-09-26,Crystal Palace,Everton,A,56,13.7,105,22,0,50
2020-09-26,West Brom,Chelsea,D,58,9.6,103,13.8,10,60
2020-09-26,Burnley,Southampton,A,65,14.4,95,13,55.55555556,22.22222222
2020-09-27,Sheffield United,Leeds,A,68,14.9,97,11.3,0,0
2020-09-27,Tottenham,Newcastle,D,95,19,64,13.3,50,50
2020-09-27,Man City,Leicester,A,131,23.4,125,20.6,60,20
2020-09-27,West Ham,Wolves,H,76,5.9,86,15,33.33333333,50
2020-09-28,Fulham,Aston Villa,A,80,5,83,12.3,30,30
2020-09-28,Liverpool,Arsenal,H,125,32.8,73,17.2,40,10
2020-10-03,Chelsea,Crystal Palace,H,105,13.4,55,12.5,70,30
2020-10-03,Everton,Brighton,H,100,23.5,91,10.1,60,20
2020-10-03,Leeds,Man City,D,105,13.1,134,21.5,50,33.33333333
2020-10-03,Newcastle,Burnley,H,65,13,64,12.9,16.66666667,33.33333333
2020-10-04,Leicester,West Ham,A,129,21.6,79,8.5,60,10
2020-10-04,Southampton,West Brom,H,91,14.9,58,9.7,60,20
2020-10-04,Arsenal,Sheffield United,H,73,16.1,70,13.4,25,50
2020-10-04,Wolves,Fulham,H,87,13.2,81,4.3,37.5,25
2020-10-04,Man United,Tottenham,A,120,16.8,105,18.5,50,40
2020-10-04,Aston Villa,Liverpool,H,76,14.6,129,33,20,60
2020-10-17,Everton,Liverpool,D,100,24.5,124,30,0,50
2020-10-17,Chelsea,Southampton,D,104,14.8,95,16.6,70,20
2020-10-17,Man City,Arsenal,H,126,20.3,72,17.7,50,20
2020-10-17,Newcastle,Man United,A,68,14.7,120,15.8,20,60
2020-10-18,Sheffield United,Fulham,D,68,11.9,78,4,50,50
2020-10-18,Crystal Palace,Brighton,D,51,11.5,90,9,25,25
2020-10-18,Tottenham,West Ham,D,109,19.8,81,10.7,60,20
2020-10-18,Leicester,Aston Villa,A,114,19.4,79,16,40,40
2020-10-19,West Brom,Burnley,D,57,9,63,11.9,50,16.66666667
2020-10-19,Leeds,Wolves,A,106,13.4,87,15.1,50,50
2020-10-23,Aston Villa,Leeds,A,78,18.3,104,11.9,25,37.5
2020-10-24,West Ham,Man City,D,79,11,122,21.4,10,80
2020-10-24,Fulham,Crystal Palace,A,78,4.3,49,11.3,40,40
2020-10-24,Man United,Chelsea,D,123,16.6,99,14.6,40,30
2020-10-24,Liverpool,Sheffield United,H,126,28,68,11.7,75,0
2020-10-25,Southampton,Everton,H,98,16.3,102,24,30,50
2020-10-25,Wolves,Newcastle,D,82,16.4,63,13.3,11.11111111,22.22222222
2020-10-25,Arsenal,Leicester,A,71,16.6,114,17.4,60,20
2020-10-26,Brighton,West Brom,D,88,9,59,9.1,50,50
2020-10-26,Burnley,Tottenham,A,62,11.7,113,19.3,11.11111111,66.66666667
2020-10-30,Wolves,Crystal Palace,H,80,16.1,58,13.4,50,0
2020-10-31,Sheffield United,Man City,A,66,10.3,125,20.4,0,75
2020-10-31,Burnley,Chelsea,A,66,10.7,95,14,10,70
2020-10-31,Liverpool,West Ham,H,126,28.3,77,11,60,30
2020-11-01,Aston Villa,Southampton,A,80,16.7,101,17.7,20,50
2020-11-01,Newcastle,Everton,H,56,12.8,99,21.7,10,70
2020-11-01,Man United,Arsenal,A,123,16.7,74,15,30,30
2020-11-01,Tottenham,Brighton,H,111,20.3,89,9.2,60,20
2020-11-02,Fulham,West Brom,H,78,4.1,57,9.4,40,20
2020-11-02,Leeds,Leicester,A,109,14.1,109,18.5,50,33.33333333
2020-11-06,Brighton,Burnley,D,91,8.4,54,9.4,0,25
2020-11-06,Southampton,Newcastle,H,99,19.3,55,14.7,40,20
2020-11-07,Everton,Man United,A,96,20.2,114,14.5,10,60
2020-11-07,Crystal Palace,Leeds,H,54,12.1,105,12.6,0,0
2020-11-07,Chelsea,Sheffield United,H,102,16,59,9.3,66.66666667,0
2020-11-07,West Ham,Fulham,H,76,10.2,72,6.3,50,30
2020-11-08,West Brom,Tottenham,A,57,8.7,108,21.8,20,20
2020-11-08,Leicester,Wolves,H,108,19.8,78,17.2,20,20
2020-11-08,Man City,Liverpool,D,130,21.5,127,28.5,20,60
2020-11-08,Arsenal,Aston Villa,A,71,17,86,15.7,80,10
2020-11-21,Newcastle,Chelsea,A,54,13.4,105,17.6,30,60
2020-11-21,Aston Villa,Brighton,A,84,17.1,89,8.5,50,0
2020-11-21,Tottenham,Man City,H,108,22.6,128,20.7,40,40
2020-11-21,Man United,West Brom,H,114,16.5,56,8,40,40
2020-11-22,Fulham,Everton,A,70,6.1,94,18.2,0,80
2020-11-22,Sheffield United,West Ham,A,58,8,79,12.1,50,25
2020-11-22,Leeds,Arsenal,D,105,11.5,66,15.4,37.5,50
2020-11-22,Liverpool,Leicester,H,123,26.8,105,20.9,70,20
2020-11-23,Burnley,Crystal Palace,H,50,9.4,58,13.9,37.5,50
2020-11-23,Wolves,Southampton,D,77,16.1,101,20.4,40,40
2020-11-27,Crystal Palace,Newcastle,A,61,12.6,51,12,10,50
2020-11-28,Brighton,Liverpool,D,83,10.7,131,27,0,100
2020-11-28,Man City,Burnley,H,124,18.5,50,11.4,60,10
2020-11-28,Everton,Leeds,A,97,19.7,103,11.3,37.5,25
2020-11-28,West Brom,Sheffield United,H,57,7.3,57,7.1,0,0
2020-11-29,Southampton,Man United,A,98,19.8,115,17.6,20,40
2020-11-29,Chelsea,Tottenham,D,99,19.3,105,24.1,40,40
2020-11-29,Arsenal,Wolves,A,63,15.2,79,15.2,70,0
2020-11-30,Leicester,Fulham,A,103,19.2,73,5.3,0,40
2020-11-30,West Ham,Aston Villa,H,79,14.3,85,16.1,30,30
2020-12-05,Burnley,Everton,D,49,10.6,98,17.7,50,50
2020-12-05,Man City,Fulham,H,122,19.9,75,8.2,80,0
2020-12-05,West Ham,Man United,A,77,16.2,114,19.4,30,30
2020-12-05,Chelsea,Leeds,H,98,18.6,104,13.3,37.5,25
2020-12-06,West Brom,Crystal Palace,A,60,9.6,64,11.4,40,40
2020-12-06,Sheffield United,Leicester,A,59,5.9,98,17.3,0,100
2020-12-06,Tottenham,Arsenal,H,99,22.9,62,13.7,30,20
2020-12-06,Liverpool,Wolves,H,124,25.5,79,17.2,70,10
2020-12-07,Brighton,Southampton,A,82,10.7,99,17.9,0,25
2020-12-11,Leeds,West Ham,A,104,12.1,79,15.1,66.66666667,16.66666667
2020-12-12,Wolves,Aston Villa,A,77,15.5,88,14.5,22.22222222,44.44444444
2020-12-12,Newcastle,West Brom,H,52,13.8,62,8.9,40,30
2020-12-12,Man United,Man City,D,113,20.3,123,20.8,40,40
2020-12-12,Everton,Chelsea,H,101,16.9,104,20.3,20,50
2020-12-13,Southampton,Sheffield United,H,100,19.5,57,5,100,0
2020-12-13,Crystal Palace,Tottenham,D,66,13.4,97,24.1,10,80
2020-12-13,Fulham,Liverpool,D,76,7.4,124,25.7,20,70
2020-12-13,Arsenal,Burnley,A,63,12.4,51,10.3,80,0
2020-12-13,Leicester,Brighton,H,97,18.9,76,9.9,75,0
2020-12-15,Wolves,Chelsea,H,80,14.3,104,18.5,20,80
2020-12-15,Man City,West Brom,D,118,20.2,63,7.9,100,0
2020-12-16,Arsenal,Southampton,D,67,11.2,98,20.6,40,20
2020-12-16,Leeds,Newcastle,H,104,10.8,59,15.7,12.5,75
2020-12-16,Leicester,Everton,A,101,20.3,105,18.2,40,40
2020-12-16,Fulham,Brighton,D,77,8.1,78,8.9,0,0
2020-12-16,Liverpool,Tottenham,H,124,24.4,102,23.1,50,10
2020-12-16,West Ham,Crystal Palace,D,85,16.7,67,13.3,40,30
2020-12-17,Aston Villa,Burnley,D,88,16.6,49,12.5,33.33333333,16.66666667
2020-12-17,Sheffield United,Man United,A,55,4.1,107,20.1,0,66.66666667
2020-12-19,Crystal Palace,Liverpool,A,65,13.1,132,24.6,40,60
2020-12-19,Southampton,Man City,A,98,19.9,113,18.8,10,80
2020-12-19,Everton,Arsenal,H,106,19.4,69,10.9,10,70
2020-12-19,Newcastle,Fulham,D,60,14.5,77,8.3,30,60
2020-12-20,Brighton,Sheffield United,D,77,9.2,57,3.5,0,100
2020-12-20,Tottenham,Leicester,A,99,21.3,103,18.7,50,30
2020-12-20,Man United,Leeds,H,107,21,104,12.9,50,12.5
2020-12-20,West Brom,Aston Villa,A,58,8.2,95,16,30,20
2020-12-21,Burnley,Wolves,H,52,12.1,76,15.6,0,75
2020-12-21,Chelsea,West Ham,H,104,16.9,83,16.9,40,30
2020-12-26,Leicester,Man United,D,99,19.8,111,22.8,10,60
2020-12-26,Aston Villa,Crystal Palace,H,99,17.8,66,11.9,22.22222222,55.55555556
2020-12-26,Fulham,Southampton,D,80,8.9,96,18,30,20
2020-12-26,Arsenal,Chelsea,H,69,9.8,107,18.4,10,50
2020-12-26,Man City,Newcastle,H,115,20.4,63,14.1,80,0
2020-12-26,Sheffield United,Everton,A,60,3.9,99,20.5,33.33333333,33.33333333
2020-12-27,Leeds,Burnley,H,104,11.6,56,14.3,0,0
2020-12-27,West Ham,Brighton,D,76,15.2,76,9.2,0,60
2020-12-27,Liverpool,West Brom,D,133,25.5,56,7.2,40,0
2020-12-27,Wolves,Tottenham,D,77,14.7,95,19.2,20,60
2020-12-28,Crystal Palace,Leicester,D,69,10.9,91,19.2,44.44444444,44.44444444
2020-12-28,Chelsea,Aston Villa,D,105,16.8,107,19.1,90,10
2020-12-29,Brighton,Arsenal,A,75,9.4,72,11.5,66.66666667,33.33333333
2020-12-29,Burnley,Sheffield United,H,61,13.1,60,3.4,0,100
2020-12-29,Southampton,West Ham,D,95,17.5,78,15.3,40,50
2020-12-29,West Brom,Leeds,A,56,7.4,101,13.7,0,50
2020-12-29,Man United,Wolves,H,110,21.4,79,14,50,20
2020-12-30,Newcastle,Liverpool,D,60,13.2,128,23.7,20,50
2021-01-01,Everton,West Ham,A,100,21.7,75,14.9,40,30
2021-01-01,Man United,Aston Villa,H,109,23.2,107,18.6,80,0
2021-01-02,Tottenham,Leeds,H,93,18.7,105,15.7,50,37.5
2021-01-02,Crystal Palace,Sheffield United,H,67,10.8,60,2.7,0,100
2021-01-02,Brighton,Wolves,D,75,8.6,80,13.1,50,0
2021-01-02,West Brom,Arsenal,A,53,6.4,71,13.4,20,60
2021-01-03,Newcastle,Leicester,A,60,12.7,89,18.3,30,70
2021-01-03,Chelsea,Man City,A,102,16.3,117,21.2,30,50
2021-01-04,Southampton,Liverpool,H,88,16.7,127,22.6,10,60
2021-01-12,Sheffield United,Newcastle,H,58,2.2,61,11.8,33.33333333,66.66666667
2021-01-12,Burnley,Man United,A,63,15,112,24,10,60
2021-01-12,Wolves,Everton,A,80,12.3,96,19.8,10,40
2021-01-13,Man City,Brighton,H,116,22.5,77,8.8,100,0
2021-01-13,Tottenham,Fulham,D,96,19.7,80,9,90,10
2021-01-14,Arsenal,Crystal Palace,D,79,15.1,68,12.9,50,10
2021-01-16,Wolves,West Brom,A,80,11.5,50,5.6,25,50
2021-01-16,Leeds,Brighton,A,104,14.6,70,8,0,0
2021-01-16,West Ham,Burnley,H,78,16.9,61,13.8,60,30
2021-01-16,Fulham,Chelsea,A,81,9.5,100,14.8,0,60
2021-01-16,Leicester,Southampton,H,84,19.9,86,18.4,50,20
2021-01-17,Sheffield United,Tottenham,A,61,4.8,97,19.1,33.33333333,33.33333333
2021-01-17,Liverpool,Man United,D,122,20,115,25.5,10,50
2021-01-17,Man City,Crystal Palace,H,110,23.3,70,12.8,70,10
2021-01-18,Arsenal,Newcastle,H,81,14.8,62,10.2,90,10
2021-01-19,West Ham,West Brom,H,78,18.5,53,7.9,30,20
2021-01-19,Leicester,Chelsea,H,81,20.9,98,16.5,10,50
2021-01-20,Man City,Aston Villa,H,110,24.6,106,16.9,80,10
2021-01-20,Fulham,Man United,A,79,8.5,112,24.3,0,80
2021-01-21,Liverpool,Burnley,A,120,19.1,58,12.4,80,10
2021-01-23,Aston Villa,Newcastle,H,109,15.3,61,9.4,10,50
2021-01-26,Crystal Palace,West Ham,A,67,11.7,78,20.2,20,40
2021-01-26,Newcastle,Leeds,A,57,8.1,102,13.3,66.66666667,22.22222222
2021-01-26,Southampton,Arsenal,A,83,16.8,85,16.3,20,40
2021-01-26,West Brom,Man City,A,54,7.2,114,25.4,0,90
2021-01-27,Burnley,Aston Villa,H,60,14.2,111,16.9,14.28571429,28.57142857
2021-01-27,Chelsea,Wolves,D,100,15,83,9.9,70,30
2021-01-27,Brighton,Fulham,D,66,10.2,80,7.9,0,0
2021-01-27,Everton,Leicester,D,96,20.7,83,22.2,50,40
2021-01-27,Man United,Sheffield United,A,112,25.5,63,4.4,75,0
2021-01-28,Tottenham,Liverpool,A,99,19.8,117,16.8,10,50
2021-01-30,Everton,Newcastle,A,90,20.1,60,7.4,60,20
2021-01-30,Crystal Palace,Wolves,H,68,10.5,80,10.1,0,66.66666667
2021-01-30,Man City,Sheffield United,H,116,26.5,60,6.7,80,0
2021-01-30,West Brom,Fulham,D,54,6.5,76,8.2,10,50
2021-01-30,Arsenal,Man United,D,83,18,113,23.2,40,30
2021-01-30,Southampton,Aston Villa,A,84,15.2,116,15.3,60,10
2021-01-31,Chelsea,Burnley,H,104,14.5,63,16.1,70,10
2021-01-31,Leicester,Leeds,A,86,21.2,97,15.2,42.85714286,42.85714286
2021-01-31,West Ham,Liverpool,A,85,21.5,118,18.1,20,70
2021-01-31,Brighton,Tottenham,H,69,10.4,98,18.2,16.66666667,66.66666667
2021-02-02,Sheffield United,West Brom,H,59,6.6,56,7.1,0,100
2021-02-02,Wolves,Arsenal,H,80,8.6,80,17.3,10,60
2021-02-02,Man United,Southampton,H,112,22.2,87,13.9,40,20
2021-02-02,Newcastle,Crystal Palace,A,61,9.2,67,12.4,50,10
2021-02-03,Burnley,Man City,A,57,14.9,114,27.3,10,70
2021-02-03,Fulham,Leicester,A,79,8.6,87,19.3,50,0
2021-02-03,Leeds,Everton,A,104,16.9,88,17.8,33.33333333,33.33333333
2021-02-03,Aston Villa,West Ham,A,115,16.7,84,20,20,40
2021-02-03,Liverpool,Brighton,A,117,19.1,71,12.4,80,0
2021-02-04,Tottenham,Chelsea,A,92,15.9,107,16.1,40,30
2021-02-06,Aston Villa,Arsenal,H,113,15.4,80,16,20,70
2021-02-06,Burnley,Brighton,D,52,13.6,69,14.6,20,0
2021-02-06,Newcastle,Southampton,H,66,8.5,83,12.3,20,50
2021-02-06,Fulham,West Ham,D,78,7.9,91,21,30,50
2021-02-06,Man United,Everton,D,123,23.2,86,19.2,60,10
2021-02-07,Tottenham,West Brom,H,89,14.6,56,6.4,30,20
2021-02-07,Wolves,Leicester,D,86,10.8,86,20.3,16.66666667,33.33333333
2021-02-07,Liverpool,Man City,A,112,17.4,111,28.1,60,10
2021-02-07,Sheffield United,Chelsea,A,64,8.9,106,17.5,0,75
2021-02-08,Leeds,Crystal Palace,H,108,15.6,65,14.2,0,100
2021-02-13,Leicester,Liverpool,H,82,19.7,107,15.4,20,80
2021-02-13,Crystal Palace,Burnley,A,67,13.1,57,13.7,44.44444444,44.44444444
2021-02-13,Man City,Tottenham,H,111,28.9,89,15.6,30,50
2021-02-13,Brighton,Aston Villa,D,66,14.3,119,16.5,33.33333333,33.33333333
2021-02-14,Southampton,Wolves,A,81,11,85,10.6,33.33333333,33.33333333
2021-02-14,West Brom,Man United,D,54,5.9,126,22.1,30,50
2021-02-14,Arsenal,Leeds,H,80,14.5,108,17,44.44444444,33.33333333
2021-02-14,Everton,Fulham,A,85,18.2,74,8.2,80,0
2021-02-15,West Ham,Sheffield United,H,85,20.5,63,8.8,40,40
2021-02-15,Chelsea,Newcastle,H,99,19.1,69,10.3,60,30
2021-02-17,Burnley,Fulham,D,58,15.4,74,10.5,0,66.66666667
2021-02-17,Everton,Man City,A,80,16.6,115,29.7,10,50
2021-02-19,Wolves,Leeds,H,84,12.5,104,15.7,66.66666667,33.33333333
2021-02-20,Southampton,Chelsea,D,83,9.4,98,20.2,20,70
2021-02-20,Burnley,West Brom,D,57,15.4,55,6.2,14.28571429,42.85714286
2021-02-20,Liverpool,Everton,A,103,14,77,14.8,50,0
2021-02-20,Fulham,Sheffield United,H,75,10.7,66,7.8,33.33333333,33.33333333
2021-02-21,West Ham,Tottenham,H,88,21.2,80,14.3,20,50
2021-02-21,Aston Villa,Leicester,A,115,16.2,88,20.7,40,40
2021-02-21,Arsenal,Man City,A,80,16.5,117,30.2,20,60
2021-02-21,Man United,Newcastle,H,119,21.1,68,9.6,60,20
2021-02-22,Brighton,Crystal Palace,A,72,14.5,70,11.9,20,20
2021-02-23,Leeds,Southampton,H,104,14.1,77,9.1,37.5,37.5
2021-02-27,Man City,West Ham,H,113,30.8,88,22.9,70,10
2021-02-27,West Brom,Brighton,H,52,6.8,74,13.1,33.33333333,33.33333333
2021-02-27,Leeds,Aston Villa,A,109,16.1,106,14.3,44.44444444,22.22222222
2021-02-27,Newcastle,Wolves,D,70,8.2,86,14.2,20,10
2021-02-28,Crystal Palace,Fulham,D,71,13.8,76,12.7,50,33.33333333
2021-02-28,Leicester,Arsenal,A,90,22.3,78,15,30,60
2021-02-28,Tottenham,Burnley,H,76,12.3,54,14.8,70,10
2021-02-28,Chelsea,Man United,D,96,19.6,122,21.9,20,40
2021-02-28,Sheffield United,Liverpool,A,62,7.7,101,12.3,0,80
2021-03-01,Everton,Southampton,H,77,16.5,76,7.8,50,30
2021-03-02,Man City,Wolves,H,108,31.3,87,14.1,60,30
2021-03-03,Burnley,Leicester,D,57,13.8,91,20,30,50
2021-03-03,Sheffield United,Aston Villa,H,62,6.7,106,16.2,25,50
2021-03-03,Crystal Palace,Man United,D,61,13.6,124,21.1,20,60
2021-03-04,Fulham,Tottenham,A,77,12.8,77,14.1,10,80
2021-03-04,West Brom,Everton,A,51,9,73,18,10,50
2021-03-04,Liverpool,Chelsea,A,104,13.9,101,18.7,40,10
2021-03-06,Burnley,Arsenal,D,63,13.1,78,17,10,80
2021-03-06,Sheffield United,Southampton,A,63,9.7,71,6.7,0,100
2021-03-06,Aston Villa,Wolves,D,106,14.6,83,12.8,50,20
2021-03-06,Brighton,Leicester,A,77,12.2,87,19.3,0,80
2021-03-07,West Brom,Newcastle,D,53,8.6,75,8.8,30,40
2021-03-07,Liverpool,Fulham,A,100,12.3,74,11.6,70,20
2021-03-07,Man City,Man United,A,116,31.7,120,19.7,30,40
2021-03-07,Tottenham,Crystal Palace,H,76,15.4,61,13.3,80,10
2021-03-08,Chelsea,Everton,H,97,20.1,74,19.7,40,30
2021-03-08,West Ham,Leeds,H,89,20.6,103,14.6,28.57142857,57.14285714
2021-03-10,Man City,Southampton,H,117,29.2,72,8.5,80,10
2021-03-12,Newcastle,Aston Villa,D,76,8.4,97,14.5,40,20
2021-03-13,Leeds,Chelsea,D,101,13.3,97,21.2,22.22222222,44.44444444
2021-03-13,Crystal Palace,West Brom,H,56,12.3,54,8.6,50,30
2021-03-13,Everton,Burnley,A,71,18,64,13.1,50,40
2021-03-13,Fulham,Man City,A,74,13.6,121,29.4,0,80
2021-03-14,Southampton,Brighton,A,70,7.7,77,10.9,40,0
2021-03-14,Leicester,Sheffield United,H,88,20.3,62,8.7,100,0
2021-03-14,Arsenal,Tottenham,H,79,16.5,78,17,20,40
2021-03-14,Man United,West Ham,H,119,20.8,91,22.1,30,30
2021-03-15,Wolves,Liverpool,A,83,12.7,100,10.9,10,80
2021-03-19,Fulham,Leeds,A,68,12.7,102,13.1,42.85714286,42.85714286
2021-03-20,Brighton,Newcastle,H,80,13.1,77,9,60,0
2021-03-21,West Ham,Arsenal,D,84,19.9,80,18.2,10,70
2021-03-21,Aston Villa,Tottenham,A,97,13.9,76,15.3,10,90
2021-04-03,Chelsea,West Brom,A,102,20.6,53,8.2,60,10
2021-04-03,Leeds,Sheffield United,H,102,14.8,57,8.4,100,0
2021-04-03,Leicester,Man City,A,94,21.8,122,29.9,30,60
2021-04-03,Arsenal,Liverpool,A,85,17.9,91,12.6,10,50
2021-04-04,Southampton,Burnley,H,72,6.5,68,14.4,30,50
2021-04-04,Newcastle,Tottenham,D,77,7.8,77,16.9,40,50
2021-04-04,Aston Villa,Fulham,H,94,12.7,69,11.4,30,30
2021-04-04,Man United,Brighton,H,117,21.6,83,14.8,60,40
