Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast20,HomeTeamGoalScoredLast20,HomeTeamGoalConcededLast20,HomeTeamShotTargetLast20,HomeTeamRedLast20,AwayTeamPointLast20,AwayTeamGoalScoredLast20,AwayTeamGoalConcededLast20,AwayTeamShotTargetLast20,AwayTeamRedLast20,HomeTeamPointH2HLast10,HomeTeamGoalScoredH2HLast10,HomeTeamGoalConcededH2HLast10,HomeTeamShotTargetH2HLast10,HomeTeamRedH2HLast10,AwayTeamPointH2HLast10,AwayTeamGoalScoredH2HLast10,AwayTeamGoalConcededH2HLast10,AwayTeamShotTargetH2HLast10,AwayTeamRedH2HLast10,Home_Win_Prob,Draw_Prob,Away_Win_Prob
2015-11-21,Man City,Liverpool,1,4,A,3,9,0,0,44,47,19,129,0,25,21,30,98,2,15,19,15,44,2,12,15,19,70,1,0.6802928142241426,0.18342350452485312,0.13628368125100424
2015-11-21,Newcastle,Leicester,0,3,A,1,7,0,0,14,20,37,78,6,44,42,26,95,0,15,8,6,40,2,6,6,8,30,0,0.2839318996473433,0.36849086066718567,0.3475772396854711
2015-11-21,Southampton,Stoke,0,1,A,1,4,0,0,27,31,25,97,3,28,24,20,77,3,7,9,9,29,0,7,9,9,21,1,0.5085696499198187,0.25200547287322766,0.23942487720695366
2015-11-21,Swansea,Bournemouth,2,2,D,4,4,0,0,26,24,27,87,0,8,12,25,43,0,0,0,0,0,0,0,0,0,0,0,0.5560202209341687,0.24641648735245741,0.19756329171337386
2015-11-21,Watford,Man United,1,2,A,5,6,0,0,24,21,25,70,1,35,27,18,83,1,0,1,6,8,0,6,6,1,20,0,0.32847492145621976,0.24906750699349475,0.42245757155028546
2015-11-21,West Brom,Arsenal,2,1,H,1,3,0,0,25,21,28,72,2,41,35,14,136,2,5,10,21,38,0,23,21,10,78,1,0.10977748469762505,0.23129388031434023,0.6589286349880348
2015-11-22,Tottenham,West Ham,4,1,H,12,4,0,0,32,28,18,104,1,26,27,26,79,4,17,13,12,92,2,11,12,13,64,1,0.5745143924000387,0.2121915565486168,0.21329405105134452
2015-11-23,Crystal Palace,Sunderland,0,1,A,7,4,0,0,31,25,22,87,1,18,21,35,76,2,7,8,5,17,1,4,5,8,14,1,0.5773505479021361,0.22883888434303928,0.1938105677548246
2015-11-28,Aston Villa,Watford,2,3,A,6,6,0,0,15,21,39,66,1,24,22,26,69,1,4,2,0,10,0,1,0,2,11,0,0.3801079915605995,0.2571713564815413,0.36272065195785913
2015-11-28,Bournemouth,Everton,3,3,D,10,6,0,0,9,14,27,47,0,30,33,24,99,2,0,0,0,0,0,0,0,0,0,0,0.22779643517357334,0.2195578959189335,0.5526456689074932
2015-11-28,Crystal Palace,Newcastle,5,1,H,8,2,0,0,28,23,22,91,1,14,20,39,78,6,3,4,10,23,0,12,10,4,37,0,0.6109555783706621,0.19145522492510056,0.19758919670423744
2015-11-28,Leicester,Man United,1,1,D,3,2,0,0,44,42,24,98,0,35,26,18,82,1,3,7,19,28,0,21,19,7,55,1,0.5055279922342119,0.19103319860901105,0.3034388091567772
2015-11-28,Man City,Southampton,3,1,H,9,8,0,0,44,47,21,128,0,27,31,25,96,3,20,19,11,77,1,8,11,19,48,0,0.6562754187087219,0.1652446900091081,0.17847989128217
2015-11-28,Sunderland,Stoke,2,0,H,5,3,0,1,18,21,35,76,2,31,24,18,79,3,18,15,8,50,2,9,8,15,61,2,0.33552951785283275,0.26940084906775014,0.395069633079417
2015-11-29,Liverpool,Swansea,1,0,H,2,0,0,0,28,24,27,105,1,24,23,28,87,0,15,16,7,82,0,6,7,16,42,0,0.427426224927625,0.31868827786112847,0.25388549721124654
2015-11-29,Norwich,Arsenal,1,1,D,2,3,0,0,13,18,38,80,2,38,32,15,129,2,4,9,22,35,0,19,22,9,90,0,0.10107910846505501,0.2530242841932254,0.6458966073417196
2015-11-29,Tottenham,Chelsea,0,0,D,4,1,0,0,34,32,19,114,1,28,26,29,86,4,8,13,21,65,1,17,21,13,71,1,0.5869758554588954,0.20845667715861724,0.2045674673824873
2015-11-29,West Ham,West Brom,1,1,D,6,3,0,0,26,27,28,76,4,28,22,25,67,1,12,16,15,61,0,12,15,16,71,1,0.48525828403527393,0.29526180554053433,0.2194799104241917
2015-12-05,Arsenal,Sunderland,3,1,H,7,4,0,0,36,32,16,127,2,21,22,31,78,2,22,15,5,74,2,4,5,15,37,0,0.6623000759675274,0.2320797860793192,0.10562013795315338
2015-12-05,Chelsea,Bournemouth,0,1,A,6,5,0,0,26,25,29,85,4,10,17,30,57,0,0,0,0,0,0,0,0,0,0,0,0.5203109581780295,0.3111645288957028,0.16852451292626777
2015-12-05,Man United,West Ham,0,0,D,1,2,0,0,33,23,17,77,1,26,27,28,79,4,26,25,7,86,2,2,7,25,34,0,0.5751166927750394,0.19961494313074468,0.22526836409421586
2015-12-05,Southampton,Aston Villa,1,1,D,5,2,0,0,24,30,28,100,3,14,20,39,65,1,12,17,13,57,0,15,13,17,52,0,0.5995786767470456,0.2743447697720354,0.1260765534809191
2015-12-05,Stoke,Man City,2,0,H,4,4,0,0,30,23,19,80,4,47,48,18,134,0,7,5,17,32,0,19,17,5,80,0,0.16147969994981584,0.30031640710647944,0.5382038929437047
2015-12-05,Swansea,Leicester,0,3,A,2,5,0,0,23,22,28,84,0,42,41,25,95,0,3,2,2,9,0,3,2,2,10,0,0.32469131454862565,0.22943400238607423,0.44587468306530015
2015-12-05,Watford,Norwich,2,0,H,7,1,0,0,27,24,24,72,1,14,19,36,78,2,0,0,0,0,0,0,0,0,0,0,0.5431330259252608,0.23125214142351777,0.22561483265122145
2015-12-05,West Brom,Tottenham,1,1,D,4,3,0,0,29,21,23,65,1,35,32,18,115,1,8,10,16,44,1,17,16,10,85,0,0.19027133806381205,0.249442873442733,0.560285788493455
2015-12-06,Newcastle,Liverpool,2,0,H,1,1,0,0,14,21,42,77,5,28,23,27,101,1,11,11,20,33,6,17,20,11,68,1,0.23393649714904488,0.39882527317450794,0.3672382296764471
2015-12-07,Everton,Crystal Palace,1,1,D,4,5,0,0,30,35,26,97,2,28,24,22,94,1,10,12,7,30,1,7,7,12,24,0,0.45538773499389906,0.27591998912440324,0.2686922758816977
2015-12-12,Bournemouth,Man United,2,1,H,5,5,0,0,13,18,30,62,0,34,23,16,76,1,0,0,0,0,0,0,0,0,0,0,0.30240355313340966,0.24122172911105735,0.4563747177555329
2015-12-12,Crystal Palace,Southampton,1,0,H,5,3,0,0,29,25,21,95,1,25,30,27,99,3,2,5,11,22,1,14,11,5,26,1,0.38867223907438103,0.2532061411824646,0.3581216197431544
2015-12-12,Man City,Swansea,2,1,H,5,7,0,0,44,46,20,135,0,23,22,29,80,0,19,17,6,77,0,4,6,17,36,0,0.7177717196451959,0.18109596032630207,0.10113232002850209
2015-12-12,Norwich,Everton,1,1,D,2,3,0,0,14,19,37,75,2,28,35,27,93,2,7,10,13,46,0,13,13,10,58,0,0.2560541826631216,0.27299452195751944,0.470951295379359
2015-12-12,Sunderland,Watford,0,1,A,2,6,0,0,20,22,33,77,2,27,22,22,69,1,0,0,0,0,0,0,0,0,0,0,0.4064979543981548,0.272359827822747,0.3211422177790982
2015-12-12,West Ham,Stoke,0,0,D,9,3,0,0,27,27,26,78,4,30,23,18,82,4,10,11,12,59,0,16,12,11,49,0,0.40900540621601644,0.2725767405801955,0.31841785320378807
2015-12-13,Aston Villa,Arsenal,0,2,A,2,4,0,0,12,20,40,64,0,38,35,17,133,2,7,10,23,39,1,22,23,10,82,1,0.08427162185335493,0.18399499509160624,0.7317333830550389
2015-12-13,Liverpool,West Brom,2,2,D,8,2,0,0,27,23,29,97,1,27,20,24,65,1,14,11,11,78,1,14,11,11,57,1,0.46399951773640064,0.281481371586967,0.25451911067663224
2015-12-13,Tottenham,Newcastle,1,2,A,8,4,0,0,33,30,18,110,1,17,22,39,73,5,17,21,10,81,1,11,10,21,51,0,0.721943083683269,0.1661804025803142,0.11187651373641672
2015-12-14,Leicester,Chelsea,2,1,H,5,5,0,0,42,43,25,96,0,25,25,30,88,4,6,8,17,31,2,18,17,8,56,1,0.6229818510408164,0.15063738259096265,0.22638076636822094
2015-12-19,Chelsea,Sunderland,3,1,H,7,3,0,0,22,23,31,89,4,17,20,33,73,2,22,20,14,85,0,7,14,20,54,0,0.498537479063282,0.32371779356379404,0.17774472737292396
2015-12-19,Everton,Leicester,2,3,A,5,5,0,0,26,33,28,89,2,45,44,23,99,0,12,13,11,37,1,6,11,13,30,0,0.39431162028317884,0.24474647776284372,0.36094190195397746
2015-12-19,Man United,Norwich,1,2,A,2,4,0,0,34,24,15,77,1,15,20,37,74,2,18,15,5,66,0,6,5,15,32,0,0.6196263386785933,0.22269451894454903,0.15767914237685765
2015-12-19,Newcastle,Aston Villa,1,1,D,4,7,0,0,20,22,37,73,5,12,18,39,62,0,21,16,6,74,1,6,6,16,37,0,0.49379234717862314,0.3543152414784824,0.15189241134289444
2015-12-19,Southampton,Tottenham,0,2,A,4,6,0,0,24,28,26,98,3,32,29,18,116,1,10,13,18,57,0,19,18,13,58,0,0.2420289662164437,0.35133870457498784,0.40663232920856845
2015-12-19,Stoke,Crystal Palace,1,2,A,5,3,0,0,30,22,17,77,4,32,26,19,97,1,4,4,5,14,0,7,5,4,17,0,0.33841255994961944,0.33532851211818215,0.3262589279321984
2015-12-19,West Brom,Bournemouth,1,2,A,2,7,2,0,27,22,26,63,1,16,20,31,67,0,0,0,0,0,0,0,0,0,0,0,0.48094883073886796,0.25496336286673593,0.26408780639439605
2015-12-20,Swansea,West Ham,0,0,D,2,2,0,0,20,20,29,81,0,27,27,26,85,4,5,5,7,24,1,11,7,5,35,1,0.37431135881281624,0.21885980191317564,0.4068288392740081
2015-12-20,Watford,Liverpool,3,0,H,5,4,0,0,30,22,19,71,1,28,25,30,96,1,0,0,5,8,0,6,5,0,23,0,0.41036991486877955,0.26245537746671854,0.32717470766450185
2015-12-21,Arsenal,Man City,2,1,H,5,6,0,0,38,34,16,128,2,44,45,19,136,0,13,13,13,57,2,13,13,13,59,4,0.29542938975754846,0.31467480556609284,0.38989580467635876
2015-12-26,Aston Villa,West Ham,1,1,D,8,4,0,0,10,16,38,65,0,25,26,26,80,4,15,9,7,62,1,12,7,9,42,0,0.3019706323971593,0.22776462872892997,0.4702647388739107
2015-12-26,Bournemouth,Crystal Palace,0,0,D,4,0,0,0,19,22,32,74,0,35,28,19,99,1,0,0,0,0,0,0,0,0,0,0,0.26354423890145867,0.23427074512379803,0.5021850159747433
2015-12-26,Chelsea,Watford,2,2,D,2,3,0,0,22,25,32,89,4,32,24,18,75,1,6,5,0,16,0,0,0,5,7,0,0.4045824347095612,0.3144530187381306,0.28096454655230835
2015-12-26,Liverpool,Leicester,1,0,H,4,3,0,0,25,23,32,92,1,45,44,25,97,0,17,13,7,53,0,5,7,13,32,1,0.3281531292107104,0.2528216902695389,0.4190251805197507
2015-12-26,Man City,Sunderland,4,1,H,9,3,0,0,41,45,21,138,0,14,19,36,73,2,14,20,12,92,0,14,12,20,40,0,0.7553229165012718,0.1606130829197081,0.08406400057902019
2015-12-26,Newcastle,Everton,0,1,A,1,7,0,0,21,23,35,74,3,26,33,28,89,2,10,13,21,60,1,19,21,13,68,0,0.30590037009517645,0.28802082675360036,0.4060788031512232
2015-12-26,Southampton,Arsenal,4,0,H,5,4,0,0,24,27,26,100,2,41,36,16,124,2,7,9,18,42,1,19,18,9,74,2,0.20973954094454741,0.28092740863108606,0.5093330504243664
2015-12-26,Stoke,Man United,2,0,H,3,6,0,0,30,23,17,79,3,34,25,16,70,1,5,11,20,41,0,23,20,11,53,0,0.38666347711580923,0.3035693076923724,0.3097672151918184
2015-12-26,Swansea,West Brom,1,0,H,2,3,0,0,18,18,29,79,0,24,22,28,62,3,15,15,8,44,0,9,8,15,38,0,0.48506568763381697,0.23287337190913546,0.28206094045704755
2015-12-26,Tottenham,Norwich,3,0,H,10,3,0,0,35,31,17,117,1,18,20,35,73,2,12,9,5,58,1,9,5,9,32,0,0.6701669335517011,0.21298342819812136,0.11684963825017751
2015-12-28,Arsenal,Bournemouth,2,0,H,6,3,0,0,40,35,19,125,2,20,22,32,78,0,0,0,0,0,0,0,0,0,0,0,0.6436024380555533,0.23503645982034804,0.12136110212409865
2015-12-28,Crystal Palace,Swansea,0,0,D,2,3,0,0,36,27,17,95,1,18,18,29,78,0,5,3,4,17,0,5,4,3,18,1,0.5342319569318633,0.2727676736008604,0.19300036946727625
2015-12-28,Everton,Stoke,3,4,A,3,5,0,0,29,34,26,92,2,30,22,17,73,3,12,9,9,68,0,15,9,9,38,0,0.5044280917880513,0.23209674478917056,0.2634751634227782
2015-12-28,Man United,Chelsea,0,0,D,2,3,0,0,31,23,17,72,1,22,26,33,88,4,12,14,15,59,3,15,15,14,74,3,0.5016416177924768,0.22104694719364743,0.2773114350138758
2015-12-28,Norwich,Aston Villa,2,0,H,4,3,0,0,18,20,34,74,2,8,16,39,68,0,5,7,14,38,0,17,14,7,49,1,0.41811670882323404,0.34493982608560503,0.23694346509116102
2015-12-28,Watford,Tottenham,1,2,A,1,3,1,0,33,26,19,75,1,38,34,14,124,0,1,1,3,4,0,4,3,1,19,0,0.2082840951945618,0.2481448713095902,0.543571033495848
2015-12-28,West Brom,Newcastle,1,0,H,5,2,0,0,23,21,28,62,3,20,22,35,70,3,12,15,17,51,0,15,17,15,64,1,0.4970421115567581,0.26233181664006433,0.24062607180317763
2015-12-28,West Ham,Southampton,2,1,H,5,4,0,0,26,27,26,83,4,27,31,24,102,2,13,12,10,48,1,13,10,12,59,1,0.33784810551853434,0.3222425855281107,0.33990930895335497
2015-12-29,Leicester,Man City,0,0,D,4,5,0,0,42,42,26,97,0,41,43,22,136,0,7,6,6,22,0,10,6,6,28,0,0.2943700161927583,0.20497461272750686,0.5006553710797348
2015-12-30,Sunderland,Liverpool,0,1,A,3,6,0,0,13,20,40,73,2,27,23,31,92,1,7,7,15,29,2,19,15,7,62,0,0.277561567803282,0.32432370774297337,0.3981147244537446
2016-01-02,Arsenal,Newcastle,1,0,H,3,6,0,0,42,37,19,123,2,20,21,34,64,3,26,25,10,71,2,2,10,25,36,1,0.7780750092438298,0.1522029210739882,0.06972206968218196
2016-01-02,Leicester,Bournemouth,0,0,D,2,0,0,1,42,42,26,101,0,20,22,34,81,0,1,1,1,2,0,1,1,1,2,0,0.663114261592705,0.17649539027164896,0.160390348135646
2016-01-02,Man United,Swansea,2,1,H,6,4,0,0,31,22,16,70,1,19,16,25,72,0,16,15,9,74,0,10,9,15,49,0,0.46538239514852364,0.2982890573497528,0.23632854750172344
2016-01-02,Norwich,Southampton,1,0,H,1,4,0,1,20,22,34,75,2,24,26,25,95,2,8,9,13,30,1,11,13,9,41,0,0.28968781531307086,0.28818537553956725,0.42212680914736195
2016-01-02,Sunderland,Aston Villa,3,1,H,6,3,0,0,12,20,41,73,2,8,15,35,67,0,8,6,16,33,3,17,16,6,61,2,0.3559993424159695,0.36342334911503504,0.2805773084689955
2016-01-02,Watford,Man City,1,2,A,3,5,0,0,30,25,21,72,2,39,39,20,130,0,2,1,3,5,0,5,3,1,18,0,0.20588681418532528,0.2641841001175384,0.5299290856971364
2016-01-02,West Brom,Stoke,2,1,H,5,3,0,1,23,19,28,62,3,32,26,20,75,3,12,6,8,63,0,15,8,6,33,2,0.3501326116927776,0.26694675490036757,0.38292063340685495
2016-01-02,West Ham,Liverpool,2,0,H,10,2,0,0,29,28,25,85,4,30,23,28,95,1,10,13,19,40,2,19,19,13,77,1,0.4026868492075473,0.3399326031501389,0.2573805476423138
2016-01-03,Crystal Palace,Chelsea,0,3,A,4,4,0,0,34,24,16,91,1,23,26,30,88,3,6,6,12,27,1,15,12,6,53,1,0.4877246155268243,0.24286147187850224,0.2694139125946735
2016-01-03,Everton,Tottenham,1,1,D,3,4,0,0,26,35,29,90,2,38,34,15,124,0,12,8,10,50,0,15,10,8,60,0,0.22574325018940966,0.2922868515316271,0.4819698982789632
2016-01-12,Aston Villa,Crystal Palace,1,0,H,3,1,0,0,8,16,37,65,0,31,23,19,88,1,5,3,7,27,0,14,7,3,39,0,0.20084582803189377,0.26666684042340655,0.5324873315446996
2016-01-12,Bournemouth,West Ham,1,3,A,4,5,0,0,21,22,34,81,1,32,30,23,94,4,3,4,3,7,0,0,3,4,4,1,0.3430156900934114,0.21044334178314636,0.4465409681234422
2016-01-12,Newcastle,Man United,3,3,D,6,4,0,0,17,19,35,66,3,33,24,17,75,0,9,9,16,44,1,18,16,9,71,0,0.25116385767867283,0.33041938679176197,0.4184167555295652
2016-01-13,Chelsea,West Brom,2,2,D,2,6,0,0,23,26,29,84,3,26,20,25,62,3,17,15,13,87,2,11,13,15,47,1,0.5402666876393482,0.2548404594538836,0.2048928529067682
2016-01-13,Liverpool,Arsenal,3,3,D,6,5,0,0,30,22,24,93,1,42,34,18,113,2,10,14,16,66,2,16,16,14,63,1,0.24644811097240324,0.25676058331747287,0.496791305710124
2016-01-13,Man City,Everton,0,0,D,5,2,0,0,39,39,21,129,0,27,36,29,92,2,17,14,10,69,0,11,10,14,38,1,0.5987052865768412,0.1988544505310811,0.2024402628920777
2016-01-13,Southampton,Watford,2,0,H,7,1,0,0,24,26,24,95,3,29,25,22,73,2,1,0,0,5,0,1,0,0,0,0,0.5004519856629875,0.266516458095534,0.23303155624147848
2016-01-13,Stoke,Norwich,3,1,H,4,2,0,1,29,21,21,69,4,23,23,32,71,2,9,5,5,24,1,9,5,5,35,1,0.5177568634202594,0.2799326736385368,0.20231046294120383
2016-01-13,Swansea,Sunderland,2,4,A,5,5,1,0,19,17,26,74,0,15,22,39,70,2,12,11,7,55,2,9,7,11,26,0,0.5067107897886903,0.25295002394393873,0.2403391862673709
2016-01-13,Tottenham,Leicester,0,1,A,5,2,0,0,36,34,16,125,0,40,37,25,96,0,17,21,17,47,0,8,17,21,61,2,0.5385428824356178,0.2391624832536332,0.2222946343107491
2016-01-16,Aston Villa,Leicester,1,1,D,5,5,0,0,8,16,37,65,0,40,34,23,90,0,14,16,11,56,2,11,11,16,43,3,0.22305291975081365,0.26075215180189987,0.5161949284472865
2016-01-16,Bournemouth,Norwich,3,0,H,8,3,0,0,21,23,36,83,1,23,23,32,67,3,0,1,3,2,0,3,3,1,4,0,0.5103639429766651,0.21437548398449705,0.2752605730388379
2016-01-16,Chelsea,Everton,3,3,D,7,4,0,0,23,26,29,83,2,27,34,27,89,2,18,16,13,71,0,12,13,16,57,2,0.3915342283171043,0.26999708375231485,0.3384686879305808
2016-01-16,Man City,Crystal Palace,4,0,H,4,3,0,0,37,36,21,127,0,28,20,19,82,1,18,13,4,43,0,3,4,13,15,0,0.5775350703131747,0.23684601538305716,0.185618914303768
2016-01-16,Newcastle,West Ham,2,1,H,10,3,0,0,17,20,36,68,3,32,31,24,95,4,15,14,8,60,1,12,8,14,36,0,0.2895641790197767,0.2597725766675924,0.45066324431263083
2016-01-16,Southampton,West Brom,3,0,H,5,0,0,0,26,26,22,97,3,27,22,24,66,3,13,5,8,48,2,13,8,5,36,1,0.5480005978091689,0.2616145339104737,0.19038486828035747
2016-01-16,Tottenham,Sunderland,4,1,H,11,2,0,0,36,34,16,126,0,18,24,37,70,2,26,18,7,92,0,2,7,18,48,1,0.7508173146394294,0.16668404323248032,0.0824986421280904
2016-01-17,Liverpool,Man United,0,1,A,4,1,0,0,28,24,27,96,1,31,26,20,78,0,10,13,16,63,2,19,16,13,48,1,0.35251534776333304,0.3026027350789116,0.34488191715775535
2016-01-17,Stoke,Arsenal,0,0,D,6,3,0,0,32,24,21,72,4,43,37,19,112,2,11,10,16,36,0,17,16,10,69,1,0.26892087058786424,0.28418652046229154,0.44689260894984423
2016-01-18,Swansea,Watford,1,0,H,2,2,0,0,18,17,28,69,1,28,23,22,69,2,0,0,1,3,0,3,1,0,6,1,0.38465308446632307,0.25023848744598304,0.36510842808769384
2016-01-23,Crystal Palace,Tottenham,1,3,A,3,11,0,0,28,19,21,81,1,38,36,15,130,0,8,6,6,34,0,11,6,6,40,0,0.14606525082154467,0.27272085957523134,0.5812138896032238
2016-01-23,Leicester,Stoke,3,0,H,5,2,0,0,38,33,23,89,0,32,22,19,71,4,4,3,3,9,0,4,3,3,11,0,0.588164270126791,0.15404036800210705,0.25779536187110197
2016-01-23,Man United,Southampton,0,1,A,1,2,0,0,31,26,20,77,0,29,29,19,98,3,23,20,12,57,0,5,12,20,58,0,0.3864268185022929,0.22208268145372406,0.3914905000439831
2016-01-23,Norwich,Liverpool,4,5,A,5,7,0,0,20,20,34,64,3,25,23,28,98,1,2,8,28,40,0,23,28,8,83,0,0.23786474877796435,0.3303851160178713,0.4317501352041644
2016-01-23,Sunderland,Bournemouth,1,1,D,5,5,0,0,18,24,38,70,2,24,26,35,89,1,0,0,2,2,1,3,2,0,5,0,0.391505494250658,0.27290715134027843,0.3355873544090637
2016-01-23,Watford,Newcastle,2,1,H,5,2,0,0,27,23,23,66,2,20,22,35,76,2,4,4,4,14,0,4,4,4,12,0,0.5351238902652922,0.23959222865365398,0.22528388108105385
2016-01-23,West Brom,Aston Villa,0,0,D,0,4,0,0,26,22,27,66,3,9,17,37,69,0,16,15,13,52,1,10,13,15,52,2,0.48166142998437167,0.32809716990874643,0.1902414001068818
2016-01-23,West Ham,Man City,2,2,D,3,3,0,0,32,31,24,95,3,37,37,21,123,0,8,9,17,34,0,20,17,9,75,0,0.24803705889353175,0.32201725638417245,0.4299456847222958
2016-01-24,Arsenal,Chelsea,0,1,A,1,6,1,0,41,35,18,108,2,24,29,29,87,2,9,10,18,47,3,18,18,10,62,0,0.5585549583843101,0.23621760665060865,0.2052274349650811
2016-01-24,Everton,Swansea,1,2,A,2,5,0,0,25,34,30,89,2,18,16,28,65,1,19,12,4,66,1,4,4,12,36,2,0.5979080439094246,0.24632756740417763,0.15576438868639766
2016-02-02,Arsenal,Southampton,0,0,D,11,3,0,0,40,35,19,104,3,31,30,19,95,3,16,17,13,69,2,10,13,17,44,1,0.49720955546746,0.2458475667849681,0.25694287774757185
2016-02-02,Crystal Palace,Bournemouth,1,2,A,3,4,0,0,25,18,23,78,1,22,23,33,87,1,1,0,0,0,0,1,0,0,4,0,0.4301469482552114,0.28122423780107053,0.2886288139437182
2016-02-02,Leicester,Liverpool,2,0,H,6,2,0,0,40,35,22,92,0,27,28,32,97,1,5,7,14,35,1,20,14,7,57,0,0.48970749137200315,0.2215213048026925,0.2887712038253043
2016-02-02,Man United,Stoke,3,0,H,5,0,0,0,30,26,21,70,0,31,21,21,72,4,20,18,12,54,0,8,12,18,42,0,0.5364470296402905,0.1850415325639712,0.27851143779573834
2016-02-02,Norwich,Tottenham,0,3,A,2,6,0,0,19,23,38,62,3,40,38,15,135,0,9,5,12,35,0,15,12,5,68,1,0.09516649469642244,0.24973069370867595,0.6551028115949017
2016-02-02,Sunderland,Man City,0,1,A,2,2,0,0,18,24,38,73,2,35,37,23,117,0,11,12,24,39,0,17,24,12,94,0,0.16863221112621304,0.2802933186851643,0.5510744701886225
2016-02-02,West Brom,Swansea,1,1,D,7,4,0,0,27,20,24,60,3,20,17,28,61,1,9,8,16,41,0,18,16,8,46,0,0.45010495260332384,0.303673452488378,0.24622159490829815
2016-02-02,West Ham,Aston Villa,2,0,H,6,2,0,1,33,30,22,94,2,10,16,35,71,0,10,6,9,39,0,16,9,6,60,0,0.5526642674730194,0.29275937117485656,0.15457636135212396
2016-02-03,Everton,Newcastle,3,0,H,7,3,0,1,25,35,30,90,2,19,23,37,78,2,22,22,12,72,0,7,12,22,57,1,0.6273882968201844,0.2231520371416135,0.1494596660382022
2016-02-03,Watford,Chelsea,0,0,D,3,4,0,0,29,25,24,71,2,24,27,27,88,1,1,2,7,10,0,7,7,2,18,0,0.39750730631537323,0.2676715627791211,0.33482113090550575
2016-02-06,Aston Villa,Norwich,2,0,H,3,4,0,0,9,14,35,67,1,19,23,38,63,2,17,14,9,52,1,8,9,14,42,0,0.46076412487522106,0.2786570511872143,0.26057882393756465
2016-02-06,Liverpool,Sunderland,2,2,D,5,2,0,0,27,28,31,98,0,17,22,37,72,2,21,14,5,63,0,6,5,14,31,2,0.6009367042456837,0.21823132077147825,0.18083197498283807
2016-02-06,Man City,Leicester,1,3,A,4,7,0,0,35,36,23,114,0,42,36,21,96,0,11,6,6,33,0,8,6,6,26,0,0.4729636448601226,0.2286076962213069,0.29842865891857046
2016-02-06,Newcastle,West Brom,1,0,H,7,0,0,0,19,23,39,81,2,25,20,25,62,3,15,16,13,59,1,12,13,16,44,0,0.44940266339737006,0.2577062014730645,0.2928911351295654
2016-02-06,Southampton,West Ham,1,0,H,2,2,1,0,29,27,19,90,3,33,29,22,95,1,13,11,12,60,0,13,12,11,45,1,0.39705864870446117,0.3158700241841654,0.2870713271113735
2016-02-06,Stoke,Everton,0,3,A,3,6,0,0,31,21,23,67,2,27,38,30,94,2,18,13,11,42,0,9,11,13,61,0,0.3761771719689648,0.2501009754140203,0.37372185261701485
2016-02-06,Swansea,Crystal Palace,1,1,D,3,2,0,0,18,16,28,61,1,22,17,24,75,1,6,4,3,21,1,6,3,4,19,0,0.34363354229263465,0.2962391066793325,0.3601273510280328
2016-02-06,Tottenham,Watford,1,0,H,9,0,0,0,42,41,15,135,0,30,25,22,74,2,7,5,2,22,0,1,2,5,5,1,0.7150876743891632,0.15936175538031394,0.1255505702305229
2016-02-07,Bournemouth,Arsenal,0,2,A,4,5,0,0,24,24,33,89,1,38,34,19,106,3,0,0,2,3,0,3,2,0,6,0,0.2710361079875818,0.21465251177800304,0.514311380234415
2016-02-07,Chelsea,Man United,1,1,D,5,7,0,0,25,26,25,83,1,33,28,19,71,0,13,13,13,66,3,13,13,13,54,2,0.4105766745468599,0.2717554286440869,0.3176678968090532
2016-02-13,Bournemouth,Stoke,1,3,A,2,6,0,0,24,23,32,91,1,31,21,24,66,2,0,1,2,6,0,3,2,1,5,0,0.486112440891397,0.23352581035366812,0.2803617487549349
2016-02-13,Chelsea,Newcastle,5,1,H,5,4,1,0,26,26,23,86,1,22,24,37,84,2,14,17,13,65,0,14,13,17,69,1,0.5365166520678036,0.25148031750489924,0.21200303042729715
2016-02-13,Crystal Palace,Watford,1,2,A,7,3,0,0,23,18,24,75,1,27,24,23,68,1,3,1,0,3,0,0,0,1,2,0,0.43054466188092155,0.25989050915121814,0.30956482896786025
2016-02-13,Everton,West Brom,0,1,A,6,1,0,0,27,38,29,91,2,24,20,26,61,3,18,11,7,60,1,9,7,11,41,0,0.6627311375474934,0.18687124289645096,0.1503976195560557
2016-02-13,Norwich,West Ham,2,2,D,3,6,0,0,16,20,39,63,2,30,27,23,94,1,5,6,7,36,0,8,7,6,30,0,0.23653725999631378,0.2764997772014825,0.48696296280220364
2016-02-13,Sunderland,Man United,2,1,H,5,6,0,0,18,24,38,72,2,31,26,19,75,0,4,4,16,37,1,25,16,4,68,0,0.25564298017753956,0.2959610296761293,0.4483959901463312
2016-02-13,Swansea,Southampton,0,1,A,2,5,0,0,19,17,28,61,1,31,28,19,88,4,5,3,8,27,1,14,8,3,35,1,0.26472135592655344,0.21863822588897208,0.5166404181844745
2016-02-14,Arsenal,Leicester,2,1,H,6,3,0,1,38,34,19,99,3,42,36,20,97,0,21,24,8,78,2,3,8,24,20,2,0.4835699809311861,0.27045179896687965,0.24597822010193418
2016-02-14,Aston Villa,Liverpool,0,6,A,1,9,0,0,12,14,32,66,1,28,29,30,99,0,11,11,14,47,0,17,14,11,75,0,0.22153313871995486,0.32568003922929273,0.45278682205075244
