Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HST,AST,HR,AR,HomeTeamPointLast20,HomeTeamGoalScoredLast20,HomeTeamGoalConcededLast20,HomeTeamShotTargetLast20,HomeTeamRedLast20,AwayTeamPointLast20,AwayTeamGoalScoredLast20,AwayTeamGoalConcededLast20,AwayTeamShotTargetLast20,AwayTeamRedLast20,HomeTeamPointH2HLast10,HomeTeamGoalScoredH2HLast10,HomeTeamGoalConcededH2HLast10,HomeTeamShotTargetH2HLast10,HomeTeamRedH2HLast10,AwayTeamPointH2HLast10,AwayTeamGoalScoredH2HLast10,AwayTeamGoalConcededH2HLast10,AwayTeamShotTargetH2HLast10,AwayTeamRedH2HLast10
2021-05-23,Leeds,West Brom,3,1,H,D Coote,9,5,0,0,33,29,20,97,1,18,23,34,61,1,7,8,1,14,0,1,1,8,4,1
2021-05-23,Leicester,Tottenham,2,4,A,A Taylor,6,4,0,0,34,35,25,110,0,29,34,27,91,1,14,17,21,42,0,14,21,17,53,0
2021-05-23,Liverpool,Crystal Palace,2,0,H,C Pawson,5,4,0,0,33,29,21,107,0,22,19,35,64,0,21,23,12,60,1,9,12,23,38,1
2021-05-23,Man City,Everton,5,0,H,M Oliver,11,3,0,0,48,49,19,115,2,27,19,22,70,0,19,16,11,62,1,7,11,16,29,1
2021-05-23,Sheffield United,Burnley,1,0,H,K Friend,3,3,0,0,18,11,34,48,1,23,24,32,79,0,3,3,1,9,0,3,1,3,3,0
2021-05-23,West Ham,Southampton,3,0,H,M Atkinson,7,5,0,0,36,35,26,90,3,14,21,46,87,3,14,12,12,35,2,14,12,12,47,1
2021-05-23,Wolves,Man United,1,2,A,M Dean,4,4,0,0,23,17,26,79,0,35,37,19,108,0,6,6,19,47,1,21,19,6,84,0
2021-08-13,Brentford,Arsenal,2,0,H,M Oliver,3,4,0,0,0,0,0,0,0,37,35,20,80,2,0,0,0,0,0,0,0,0,0,0
2021-08-14,Man United,Leeds,5,1,H,P Tierney,8,3,0,0,37,39,20,108,0,36,32,20,104,1,19,19,10,74,0,7,10,19,46,0
2021-08-14,Burnley,Brighton,1,2,A,D Coote,3,8,0,0,20,23,33,78,0,27,19,17,81,3,8,3,2,23,0,5,2,3,14,0
2021-08-14,Chelsea,Crystal Palace,3,0,H,J Moss,6,1,0,0,38,25,15,115,2,21,19,37,66,0,21,22,9,73,0,9,9,22,26,0
2021-08-14,Everton,Southampton,3,1,H,A Madley,6,3,0,0,26,18,26,71,0,14,21,47,89,3,17,14,11,33,1,11,11,14,42,1
2021-08-14,Leicester,Wolves,1,0,H,C Pawson,5,3,0,0,31,35,29,111,0,23,17,26,80,0,10,6,4,23,2,7,4,6,22,0
2021-08-14,Watford,Aston Villa,3,2,H,M Dean,7,2,0,0,22,20,22,58,3,26,22,25,80,2,10,10,8,31,1,7,8,10,25,1
2021-08-14,Norwich,Liverpool,0,3,A,A Marriner,3,8,0,0,12,15,34,74,1,35,31,21,109,0,2,12,33,46,0,26,33,12,85,0
2021-08-15,Newcastle,West Ham,2,4,A,M Atkinson,3,9,0,0,26,28,32,88,2,36,37,26,93,3,21,18,13,54,1,9,13,18,38,1
2021-08-15,Tottenham,Man City,1,0,H,A Taylor,3,4,0,0,29,35,28,90,1,48,52,19,117,2,14,14,16,28,0,14,16,14,66,1
2021-08-21,Liverpool,Burnley,2,0,H,M Dean,9,3,0,0,38,34,20,111,0,17,21,33,76,0,22,17,7,61,0,7,7,17,28,0
2021-08-21,Aston Villa,Newcastle,2,0,H,D Coote,2,1,0,0,23,23,28,78,2,26,30,34,90,2,10,8,8,36,0,16,8,8,45,1
2021-08-21,Crystal Palace,Brentford,0,0,D,M Atkinson,2,3,0,0,21,19,36,67,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0
2021-08-21,Leeds,Everton,2,2,D,D England,4,8,0,0,33,31,24,105,1,29,21,25,74,0,12,10,14,53,1,15,14,10,59,0
2021-08-21,Man City,Norwich,5,0,H,G Scott,4,0,0,0,45,47,20,114,2,12,15,35,74,1,20,31,14,84,1,8,14,31,38,2
2021-08-21,Brighton,Watford,2,0,H,A Taylor,3,1,0,0,27,20,18,87,3,25,23,22,60,3,8,5,3,10,0,5,3,5,11,1
2021-08-22,Southampton,Man United,1,1,D,C Pawson,3,4,0,0,14,21,47,87,3,37,42,20,111,0,7,8,21,38,3,19,21,8,50,0
2021-08-22,Wolves,Tottenham,0,1,A,S Attwell,6,6,0,0,23,15,24,77,0,32,35,25,91,1,9,11,17,43,0,18,17,11,85,0
2021-08-22,Arsenal,Chelsea,0,2,A,P Tierney,3,5,0,0,34,32,22,78,2,41,28,13,116,2,12,15,14,38,2,15,14,15,55,1
2021-08-23,West Ham,Leicester,4,1,H,M Oliver,7,1,0,1,36,39,27,96,3,31,34,29,110,0,12,16,16,42,1,15,16,16,43,1
2021-08-28,Man City,Arsenal,5,0,H,M Atkinson,10,0,0,1,45,51,20,113,2,31,29,23,76,2,23,20,8,52,0,5,8,20,27,0
2021-08-28,Aston Villa,Brentford,1,1,D,P Bankes,5,2,0,0,26,24,25,78,2,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0
2021-08-28,Brighton,Everton,0,2,A,J Moss,3,5,0,0,29,22,18,85,3,27,21,26,76,0,5,7,13,22,1,14,13,7,31,0
2021-08-28,Newcastle,Southampton,2,2,D,P Tierney,5,6,0,0,26,29,34,86,2,15,22,47,85,3,12,14,18,36,1,15,18,14,46,0
2021-08-28,Norwich,Leicester,1,2,A,R Jones,4,3,0,0,12,14,35,69,1,30,34,32,105,1,1,2,4,6,0,7,4,2,13,0
2021-08-28,West Ham,Crystal Palace,2,2,D,S Attwell,4,2,0,0,36,40,26,96,3,22,17,33,66,0,16,18,14,39,2,10,14,18,38,1
2021-08-28,Liverpool,Chelsea,1,1,D,A Taylor,7,3,0,1,38,33,19,113,0,43,30,13,116,2,16,13,9,49,0,10,9,13,36,1
2021-08-29,Burnley,Leeds,1,1,D,M Oliver,3,2,0,0,17,21,33,79,0,31,30,25,102,1,0,0,5,10,0,6,5,0,10,0
2021-08-29,Tottenham,Watford,1,0,H,A Marriner,8,2,0,0,35,36,24,93,1,24,23,24,59,3,21,19,7,49,1,6,7,19,21,1
2021-08-29,Wolves,Man United,0,1,A,M Dean,6,3,0,0,22,15,25,83,0,38,42,19,111,0,6,7,18,50,1,21,18,7,79,0
2021-09-11,Crystal Palace,Tottenham,3,0,H,J Moss,4,1,0,1,20,18,35,66,0,38,37,23,99,1,1,3,18,32,0,28,18,3,50,0
2021-09-11,Arsenal,Norwich,1,0,H,M Oliver,7,1,0,0,30,29,28,73,3,11,15,37,72,1,21,22,11,88,0,6,11,22,43,0
2021-09-11,Brentford,Brighton,0,1,A,G Scott,1,2,0,0,5,3,1,8,0,26,21,20,83,3,0,0,0,0,0,0,0,0,0,0
2021-09-11,Leicester,Man City,0,1,A,P Tierney,1,8,0,0,33,35,30,100,1,45,54,20,117,2,10,15,21,36,0,19,21,15,63,0
2021-09-11,Man United,Newcastle,4,1,H,A Taylor,7,3,0,0,40,43,19,111,0,24,29,36,88,2,20,22,11,74,0,8,11,22,38,0
2021-09-11,Southampton,West Ham,0,0,D,D Coote,3,3,0,1,16,24,40,90,1,37,41,25,98,3,11,9,14,44,1,17,14,9,40,2
2021-09-11,Watford,Wolves,0,2,A,P Bankes,2,5,0,0,23,22,24,59,3,22,15,25,85,0,6,4,3,11,1,3,3,4,7,0
2021-09-11,Chelsea,Aston Villa,3,0,H,S Attwell,4,6,0,0,41,29,14,111,3,24,24,26,75,2,22,19,8,58,4,7,8,19,29,2
2021-09-12,Leeds,Liverpool,0,3,A,C Pawson,4,9,1,0,32,30,24,97,1,36,31,19,115,0,9,15,23,48,0,18,23,15,74,1
2021-09-13,Everton,Burnley,3,1,H,M Atkinson,6,6,0,0,29,20,23,78,0,18,22,32,82,0,13,12,11,54,2,16,11,12,34,1
2021-09-17,Newcastle,Leeds,1,1,D,M Dean,7,9,0,0,24,29,38,86,2,29,28,27,94,2,19,21,17,68,0,10,17,21,53,1
2021-09-18,Wolves,Brentford,0,2,A,D England,0,3,0,1,22,15,24,83,0,5,3,2,9,0,0,0,0,0,0,0,0,0,0,0
2021-09-18,Burnley,Arsenal,0,1,A,A Taylor,3,3,0,0,17,22,34,81,0,33,29,26,77,1,5,4,16,32,0,23,16,4,59,2
2021-09-18,Liverpool,Crystal Palace,3,0,H,A Madley,10,2,0,0,39,34,18,123,0,20,19,34,67,0,24,24,9,62,1,6,9,24,36,1
2021-09-18,Man City,Southampton,0,0,D,J Moss,1,2,0,0,45,51,19,120,2,17,22,37,88,1,25,26,11,63,0,4,11,26,41,0
2021-09-18,Norwich,Watford,1,3,A,R Jones,5,8,0,0,11,14,35,70,1,22,22,26,58,3,3,4,6,12,0,6,6,4,16,1
2021-09-18,Aston Villa,Everton,3,0,H,C Pawson,3,1,0,0,23,24,29,80,2,32,23,22,82,0,11,12,20,32,0,17,20,12,59,0
2021-09-19,Brighton,Leicester,2,1,H,S Attwell,5,3,0,0,26,21,20,81,3,30,33,31,96,1,1,2,12,14,0,16,12,2,30,2
2021-09-19,West Ham,Man United,1,2,A,M Atkinson,4,10,0,0,35,38,24,91,4,40,38,20,104,0,12,10,14,30,1,15,14,10,46,0
2021-09-19,Tottenham,Chelsea,0,3,A,P Tierney,2,10,0,0,35,35,26,94,2,41,31,14,113,3,12,12,11,43,1,15,11,12,29,0
2021-09-25,Chelsea,Man City,0,1,A,M Oliver,0,4,0,0,41,32,13,120,3,43,48,19,115,2,12,11,16,31,1,18,16,11,55,2
2021-09-25,Man United,Aston Villa,0,1,A,M Dean,4,3,0,0,42,37,18,109,0,26,26,27,81,2,26,23,7,60,0,2,7,23,33,2
2021-09-25,Everton,Norwich,2,0,H,D Coote,4,2,0,0,32,22,22,81,0,11,15,36,75,1,14,14,11,67,0,11,11,14,45,0
2021-09-25,Leeds,West Ham,1,2,A,K Friend,5,7,0,0,30,27,24,98,2,34,39,26,94,3,13,11,8,52,1,10,8,11,45,1
2021-09-25,Leicester,Burnley,2,2,D,C Kavanagh,5,3,0,0,29,34,33,96,1,14,19,35,80,0,17,14,9,50,0,11,9,14,38,0
2021-09-25,Watford,Newcastle,1,1,D,J Gillett,4,6,0,0,25,24,25,63,3,22,27,37,89,1,14,12,8,35,0,8,8,12,24,0
2021-09-25,Brentford,Liverpool,3,3,D,S Attwell,4,6,0,0,8,5,2,12,1,42,36,14,130,0,0,0,0,0,0,0,0,0,0,0
2021-09-26,Southampton,Wolves,0,1,A,A Madley,6,3,0,0,18,21,35,87,1,21,15,26,82,0,8,11,10,41,0,11,10,11,30,0
2021-09-26,Arsenal,Tottenham,3,1,H,C Pawson,7,4,0,0,36,30,25,77,1,35,35,26,93,2,13,14,14,40,1,13,14,14,60,2
2021-09-27,Crystal Palace,Brighton,1,1,D,A Marriner,3,4,0,0,20,19,35,66,0,28,22,20,84,3,9,8,8,24,0,6,8,8,28,2
2021-10-02,Man United,Everton,1,1,D,M Oliver,6,2,0,0,41,36,18,106,0,32,22,22,79,0,22,21,8,55,0,4,8,21,30,1
2021-10-02,Burnley,Norwich,0,0,D,K Friend,4,2,0,0,14,20,36,80,0,11,15,36,72,1,3,2,0,6,0,0,0,2,2,0
2021-10-02,Chelsea,Southampton,3,1,H,M Atkinson,9,2,0,1,38,30,14,115,3,17,20,35,92,1,23,23,12,55,0,5,12,23,35,0
2021-10-02,Leeds,Watford,1,0,H,S Hooper,4,1,0,0,30,28,25,96,2,23,23,26,65,2,0,0,0,0,0,0,0,0,0,0
2021-10-02,Wolves,Newcastle,2,1,H,G Scott,3,2,0,0,21,14,25,81,0,23,28,36,91,1,10,12,15,58,0,13,15,12,57,2
2021-10-02,Brighton,Arsenal,0,0,D,J Moss,2,2,0,0,28,23,21,79,3,36,29,24,79,1,6,4,7,19,0,9,7,4,32,0
2021-10-03,Crystal Palace,Leicester,2,2,D,A Taylor,4,5,0,0,21,20,33,66,0,27,33,34,95,1,11,14,12,42,0,17,12,14,33,2
2021-10-03,Tottenham,Aston Villa,2,1,H,C Kavanagh,8,3,0,0,35,35,27,93,2,26,26,27,80,2,24,21,8,60,0,6,8,21,24,2
2021-10-03,West Ham,Brentford,1,2,A,P Bankes,5,6,0,0,34,38,27,92,3,9,8,5,16,1,0,0,0,0,0,0,0,0,0,0
2021-10-03,Liverpool,Man City,2,2,D,P Tierney,4,3,0,0,43,38,14,132,0,43,46,18,112,2,18,18,16,44,1,9,16,18,33,0
2021-10-16,Watford,Liverpool,0,5,A,J Moss,2,8,0,0,23,23,24,62,2,44,40,14,130,0,4,7,27,34,0,25,27,7,85,1
2021-10-16,Aston Villa,Wolves,2,3,A,M Oliver,5,4,0,0,26,27,28,79,2,21,15,26,79,0,16,14,9,48,0,10,9,14,51,1
2021-10-16,Leicester,Man United,4,2,H,C Pawson,11,6,0,0,25,33,35,93,1,39,34,18,105,0,7,10,19,29,2,19,19,10,53,0
2021-10-16,Man City,Burnley,2,0,H,M Atkinson,6,2,0,0,41,47,20,112,2,14,20,36,83,0,23,26,7,66,1,5,7,26,21,0
2021-10-16,Norwich,Brighton,0,0,D,P Bankes,3,3,0,0,9,13,36,69,1,29,22,19,76,3,0,0,2,0,0,3,2,0,5,0
2021-10-16,Southampton,Leeds,1,0,H,D Coote,5,0,0,0,17,21,35,89,2,30,26,25,93,2,11,7,14,50,2,17,14,7,65,1
2021-10-16,Brentford,Chelsea,0,1,A,A Taylor,7,1,0,0,12,10,6,22,1,40,32,14,121,3,0,0,0,0,0,0,0,0,0,0
2021-10-17,Everton,West Ham,0,1,A,S Attwell,2,4,0,0,30,22,23,80,0,31,37,28,93,3,14,14,11,48,1,14,11,14,37,0
2021-10-17,Newcastle,Tottenham,2,3,A,A Marriner,1,4,1,0,23,28,35,87,1,35,33,28,94,2,14,15,14,39,2,14,14,15,60,0
2021-10-18,Arsenal,Crystal Palace,2,2,D,M Dean,6,6,0,0,37,29,23,80,1,19,20,34,68,0,17,18,13,54,1,8,13,18,37,0
2021-10-22,Arsenal,Aston Villa,3,1,H,C Pawson,9,4,0,0,35,28,24,82,1,25,29,31,83,2,21,22,11,55,2,9,11,22,43,0
2021-10-23,Chelsea,Norwich,7,0,H,A Madley,13,1,0,1,42,33,14,116,3,9,11,34,64,1,26,20,7,83,0,2,7,20,37,1
2021-10-23,Crystal Palace,Newcastle,1,1,D,D England,3,2,0,0,19,22,36,74,0,22,29,37,81,2,10,12,12,41,0,16,12,12,40,0
2021-10-23,Everton,Watford,2,5,A,G Scott,4,8,0,0,27,21,24,79,0,23,22,27,61,2,18,18,13,46,1,9,13,18,36,0
2021-10-23,Leeds,Wolves,1,1,D,R Jones,4,4,0,0,30,26,25,90,2,23,17,27,79,0,3,5,6,21,1,9,6,5,17,0
2021-10-23,Southampton,Burnley,2,2,D,C Kavanagh,4,5,0,0,20,22,34,93,2,14,20,34,82,0,14,11,11,49,0,14,11,11,34,0
2021-10-23,Brighton,Man City,1,4,A,K Friend,5,14,0,0,30,22,18,73,3,41,47,19,115,2,3,4,14,15,0,15,14,4,35,1
2021-10-24,Brentford,Leicester,1,2,A,S Hooper,5,6,0,0,12,10,7,29,1,28,36,34,101,1,0,0,0,0,0,0,0,0,0,0
2021-10-24,West Ham,Tottenham,1,0,H,P Tierney,4,4,0,0,34,37,26,94,3,35,35,30,96,2,11,15,19,36,1,17,19,15,56,1
2021-10-24,Man United,Liverpool,0,5,A,A Taylor,4,8,1,0,38,36,22,107,0,44,43,14,130,0,14,10,10,24,0,11,10,10,42,0
2021-10-30,Leicester,Arsenal,0,2,A,M Oliver,8,5,0,0,30,37,34,103,1,37,30,24,88,1,10,14,19,41,1,19,19,14,59,1
2021-10-30,Burnley,Brentford,3,1,H,J Moss,6,5,0,0,14,21,35,80,0,12,11,9,34,1,0,0,0,0,0,0,0,0,0,0
2021-10-30,Liverpool,Brighton,2,2,D,M Dean,3,6,0,0,47,48,13,137,0,30,22,20,76,3,13,13,4,35,1,4,4,13,17,0
2021-10-30,Man City,Crystal Palace,0,2,A,A Marriner,3,3,1,0,41,47,19,119,2,19,23,37,75,0,26,27,3,65,0,2,3,27,19,0
2021-10-30,Newcastle,Chelsea,0,3,A,P Tierney,1,6,0,0,22,30,38,78,2,42,39,14,124,3,7,9,19,31,0,22,19,9,48,1
2021-10-30,Watford,Southampton,0,1,A,P Bankes,4,1,0,0,26,27,27,68,2,18,22,36,92,2,7,10,12,22,1,13,12,10,44,0
2021-10-30,Tottenham,Man United,0,3,A,S Attwell,0,4,0,0,32,31,30,95,2,37,36,27,110,1,15,18,10,54,0,15,10,18,36,1
2021-10-31,Norwich,Leeds,1,2,A,A Taylor,3,6,0,0,9,10,39,62,2,31,27,24,92,2,0,0,0,0,0,0,0,0,0,0
2021-10-31,Aston Villa,West Ham,1,4,A,C Kavanagh,3,9,1,0,24,29,33,81,2,34,36,26,93,3,10,6,11,37,1,16,11,6,42,1
2021-11-01,Wolves,Everton,2,1,H,M Atkinson,4,5,0,0,24,17,24,82,0,27,23,27,82,0,5,8,15,36,2,20,15,8,67,1
2021-11-05,Southampton,Aston Villa,1,0,H,A Madley,3,3,0,0,21,21,31,87,2,24,30,35,83,3,18,22,13,59,0,9,13,22,48,0
2021-11-06,Man United,Man City,0,2,A,M Oliver,1,5,0,0,37,37,27,108,1,41,47,19,116,3,15,11,10,33,1,12,10,11,46,0
2021-11-06,Brentford,Norwich,1,2,A,J Gillett,7,5,0,0,12,12,12,39,1,9,10,39,61,2,0,0,0,0,0,0,0,0,0,0
2021-11-06,Chelsea,Burnley,1,1,D,A Marriner,4,2,0,0,42,40,14,121,3,16,23,35,81,0,23,25,8,68,3,5,8,25,24,0
2021-11-06,Crystal Palace,Wolves,2,0,H,G Scott,6,2,0,0,22,24,33,77,0,26,19,25,84,0,4,2,4,12,1,7,4,2,15,1
2021-11-06,Brighton,Newcastle,1,1,D,D Coote,5,1,1,0,28,22,21,76,3,21,29,40,76,2,14,8,0,23,1,2,0,8,18,0
2021-11-07,Arsenal,Watford,1,0,H,K Friend,6,1,0,1,37,30,23,90,1,25,27,28,69,2,22,24,8,64,0,7,8,24,38,0
2021-11-07,Everton,Tottenham,0,0,D,C Kavanagh,2,0,1,0,27,23,27,83,0,32,30,31,92,1,8,8,16,32,0,17,16,8,50,1
2021-11-07,Leeds,Leicester,1,1,D,D England,5,3,0,0,33,29,25,94,2,27,35,35,107,1,13,15,17,53,2,10,17,15,55,0
2021-11-07,West Ham,Liverpool,3,2,H,C Pawson,3,5,0,0,37,40,26,102,3,48,50,14,137,0,7,11,25,37,1,22,25,11,59,1
2021-11-20,Leicester,Chelsea,0,3,A,P Tierney,3,7,0,0,25,31,36,100,1,42,41,15,117,3,10,10,15,31,1,16,15,10,50,0
2021-11-20,Aston Villa,Brighton,2,0,H,A Taylor,5,2,0,0,21,27,35,82,3,26,20,22,75,4,5,4,4,16,0,5,4,4,19,2
2021-11-20,Burnley,Crystal Palace,3,3,D,S Hooper,9,8,0,0,14,22,35,78,0,22,25,33,79,0,16,12,10,33,0,13,10,12,43,0
2021-11-20,Newcastle,Brentford,3,3,D,R Jones,9,4,0,0,22,30,38,76,2,12,13,14,46,1,0,0,0,0,0,0,0,0,0,0
2021-11-20,Norwich,Southampton,2,1,H,M Atkinson,4,5,0,0,11,11,39,63,2,24,21,29,86,2,11,11,15,34,1,14,15,11,50,1
2021-11-20,Watford,Man United,4,1,H,J Moss,7,3,0,1,25,27,27,68,3,34,36,29,105,1,6,10,19,38,0,24,19,10,64,1
2021-11-20,Wolves,West Ham,1,0,H,M Dean,5,3,0,0,26,19,26,81,0,39,40,25,100,3,10,9,13,50,0,13,13,9,55,0
2021-11-20,Liverpool,Arsenal,4,0,H,M Oliver,9,3,0,0,45,51,17,138,0,39,28,20,89,1,22,27,13,71,0,4,13,27,34,0
2021-11-21,Man City,Everton,3,0,H,S Attwell,7,1,0,0,41,44,17,111,3,27,22,26,78,1,21,20,10,71,1,6,10,20,28,1
2021-11-21,Tottenham,Leeds,2,1,H,A Marriner,4,7,0,0,30,28,31,89,1,31,28,25,95,2,16,18,15,48,1,13,15,18,56,0
2021-11-27,Arsenal,Newcastle,2,0,H,S Attwell,6,5,0,0,39,28,21,90,1,22,31,39,79,2,27,18,4,45,0,3,4,18,24,2
2021-11-27,Crystal Palace,Aston Villa,1,2,A,M Salisbury,3,3,0,0,22,27,35,81,0,24,28,33,82,3,19,10,8,51,0,10,8,10,42,2
2021-11-27,Liverpool,Southampton,4,0,H,A Marriner,6,3,0,0,45,52,17,140,0,21,19,29,82,2,20,18,5,57,0,8,5,18,26,0
2021-11-27,Norwich,Wolves,0,0,D,S Hooper,4,2,0,0,14,12,38,60,2,29,18,23,81,0,4,5,5,32,1,4,5,5,19,0
2021-11-27,Brighton,Leeds,0,0,D,C Pawson,4,4,0,0,26,19,22,74,4,28,27,26,94,2,6,3,0,7,0,0,0,3,4,0
2021-11-28,Brentford,Everton,1,0,H,D England,4,5,0,0,13,16,17,50,1,26,22,29,78,1,0,0,0,0,0,0,0,0,0,0
2021-11-28,Leicester,Watford,4,2,H,A Madley,8,5,0,0,25,31,37,101,1,25,29,28,72,3,18,14,5,39,0,6,5,14,23,1
2021-11-28,Man City,West Ham,2,1,H,M Oliver,9,3,0,0,41,44,17,111,3,36,37,24,97,3,26,29,7,59,0,2,7,29,20,0
2021-11-28,Chelsea,Man United,1,1,D,A Taylor,6,2,0,0,45,42,10,116,2,31,35,32,101,2,10,9,13,47,0,16,13,9,42,0
2021-11-30,Newcastle,Norwich,1,1,D,A Madley,1,6,0,1,19,29,40,79,2,15,12,37,58,2,15,15,13,57,2,12,13,15,50,1
2021-11-30,Leeds,Crystal Palace,1,0,H,K Friend,3,1,0,0,26,25,25,96,1,22,27,33,83,0,3,3,4,10,0,3,4,3,9,0
2021-12-01,Southampton,Leicester,2,2,D,R Jones,7,6,0,0,21,19,30,81,2,28,33,36,104,1,9,8,20,44,3,18,20,8,60,0
2021-12-01,Watford,Chelsea,1,2,A,D Coote,6,4,0,0,24,30,31,75,3,43,39,10,112,2,5,13,20,34,1,20,20,13,56,1
2021-12-01,West Ham,Brighton,1,1,D,C Kavanagh,6,3,0,0,33,35,24,96,3,26,19,22,75,4,4,8,14,23,0,13,14,8,30,0
2021-12-01,Wolves,Burnley,0,0,D,J Brooks,2,1,0,0,27,17,23,80,0,15,23,35,82,0,10,7,8,29,0,7,8,7,34,0
2021-12-01,Aston Villa,Man City,1,2,A,M Dean,3,7,0,0,27,29,32,82,2,41,44,18,116,3,4,7,28,23,1,25,28,7,72,2
2021-12-01,Everton,Liverpool,1,4,A,P Tierney,2,7,0,0,25,20,28,76,1,45,54,16,136,0,7,9,18,30,2,19,18,9,55,0
2021-12-02,Tottenham,Brentford,2,0,H,J Moss,6,2,0,0,32,28,30,88,1,16,17,17,54,1,0,0,0,0,0,0,0,0,0,0
2021-12-02,Man United,Arsenal,3,2,H,M Atkinson,10,8,0,0,29,33,32,96,2,39,27,21,91,1,13,12,13,41,1,13,13,12,46,0
2021-12-04,West Ham,Chelsea,3,2,H,A Marriner,5,7,0,0,34,34,22,96,2,45,41,11,112,2,12,9,12,27,1,15,12,9,52,1
2021-12-04,Newcastle,Burnley,1,0,H,P Tierney,4,1,0,0,17,27,39,72,2,16,22,33,79,0,12,12,10,30,0,9,10,12,28,0
2021-12-04,Southampton,Brighton,1,1,D,A Taylor,4,4,0,0,22,20,30,83,2,26,20,23,76,3,9,9,7,20,0,6,7,9,21,1
2021-12-04,Wolves,Liverpool,0,1,A,C Kavanagh,1,5,0,0,25,16,23,77,0,47,57,16,136,0,4,3,18,33,1,25,18,3,67,0
2021-12-04,Watford,Man City,1,3,A,S Hooper,4,13,0,0,21,28,33,75,2,44,45,17,116,3,2,4,31,29,0,26,31,4,74,0
2021-12-05,Leeds,Brentford,2,2,D,D Coote,6,3,0,0,28,25,24,94,1,16,17,19,56,1,0,0,0,0,0,0,0,0,0,0
2021-12-05,Man United,Crystal Palace,1,0,H,C Pawson,3,2,0,0,29,33,33,97,2,22,26,32,82,0,18,15,8,47,0,9,8,15,26,0
2021-12-05,Tottenham,Norwich,3,0,H,J Gillett,7,1,0,0,35,29,27,91,1,15,11,36,62,3,18,17,8,68,1,9,8,17,31,0
2021-12-05,Aston Villa,Leicester,2,1,H,M Oliver,4,5,0,0,26,28,32,74,2,26,32,38,103,1,14,18,15,54,1,14,15,18,58,3
2021-12-06,Everton,Arsenal,2,1,H,M Dean,5,3,0,0,22,20,32,77,1,38,28,23,94,1,10,10,21,32,3,19,21,10,53,1
2021-12-10,Brentford,Watford,2,1,H,M Oliver,5,2,0,0,17,19,21,59,1,18,27,35,76,1,0,0,0,0,0,0,0,0,0,0
2021-12-11,Man City,Wolves,1,0,H,J Moss,10,1,0,1,44,46,17,126,2,25,16,20,76,0,19,23,14,74,2,10,14,23,39,0
2021-12-11,Arsenal,Southampton,3,0,H,J Gillett,5,6,0,0,38,29,24,94,1,22,20,30,84,1,16,14,14,54,2,10,14,14,47,1
2021-12-11,Chelsea,Leeds,3,2,H,C Kavanagh,6,5,0,0,42,42,14,113,2,28,27,26,97,1,16,11,9,70,0,10,9,11,48,0
2021-12-11,Liverpool,Aston Villa,1,0,H,S Attwell,5,0,0,0,49,57,15,132,0,26,28,32,73,2,22,22,15,70,0,7,15,22,41,0
2021-12-11,Norwich,Man United,0,1,A,D England,5,5,0,0,14,10,38,59,3,31,34,33,96,2,6,5,22,37,0,24,22,5,72,0
2021-12-12,Burnley,West Ham,0,0,D,G Scott,1,3,0,0,16,21,31,77,0,37,37,23,99,1,7,12,15,37,1,22,15,12,56,1
2021-12-12,Leicester,Newcastle,4,0,H,P Bankes,5,3,0,0,23,31,39,103,1,19,27,38,72,2,24,25,9,53,0,6,9,25,25,3
2021-12-12,Crystal Palace,Everton,3,1,H,A Madley,6,6,0,0,22,26,31,80,0,25,21,31,79,1,5,7,15,35,0,20,15,7,53,2
2021-12-14,Norwich,Aston Villa,0,2,A,D Coote,3,6,0,0,14,10,35,61,3,26,27,30,68,1,7,10,19,53,0,22,19,10,50,1
2021-12-14,Man City,Leeds,7,0,H,P Tierney,15,3,0,0,44,45,17,133,2,28,29,27,100,1,8,8,15,55,1,14,15,8,34,1
2021-12-15,Brighton,Wolves,0,1,A,T Harrington,2,5,0,0,27,21,23,76,3,24,15,20,67,1,5,7,7,12,2,5,7,7,22,0
2021-12-15,Crystal Palace,Southampton,2,2,D,S Hooper,6,4,0,0,22,27,32,78,0,22,20,31,84,1,10,10,17,33,0,19,17,10,52,0
2021-12-15,Arsenal,West Ham,2,0,H,A Taylor,8,1,0,1,38,30,24,94,1,35,35,22,98,1,21,26,13,64,0,6,13,26,37,0
2021-12-16,Chelsea,Everton,1,1,D,M Oliver,10,3,0,0,42,43,16,114,2,22,21,34,82,1,15,17,10,58,0,12,10,17,30,0
2021-12-16,Liverpool,Newcastle,3,1,H,M Dean,8,2,0,0,49,56,15,131,0,19,27,40,74,1,16,13,9,46,0,10,9,13,26,3
2021-12-18,Leeds,Arsenal,1,4,A,A Marriner,2,12,0,0,25,26,33,96,1,38,29,23,95,1,11,12,23,37,2,17,23,12,65,1
2021-12-19,Newcastle,Man City,0,4,A,M Atkinson,1,7,0,0,16,24,41,70,1,47,51,15,144,2,2,9,28,26,0,26,28,9,74,0
2021-12-19,Wolves,Chelsea,0,0,D,D Coote,1,1,0,0,24,14,19,66,1,40,42,16,119,2,10,8,20,38,0,19,20,8,72,0
2021-12-19,Tottenham,Liverpool,2,2,D,P Tierney,5,6,0,1,37,30,25,95,1,49,55,14,131,0,6,12,17,38,0,21,17,12,77,0
